label,pred,exec_time_ms
2,0,1.017761
0,1,0.963698
0,0,1.050105
0,0,0.992916
0,0,1.015209
0,0,0.989479
2,2,0.956094
0,0,1.021875
0,0,0.988542
2,2,0.973906
0,0,1.022917
0,0,0.991459
0,0,0.955678
0,0,1.019739
0,0,0.97698
0,1,0.96901
0,0,0.966094
1,1,1.080208
0,0,0.992552
0,0,1.019479
0,0,1.011094
0,0,0.975781
0,0,0.972708
0,3,1.037813
0,0,1.206355
0,0,1.002396
0,0,1.046823
0,0,0.974219
0,0,0.983177
0,0,0.972761
0,0,1.032292
0,3,0.965521
0,0,1.079271
0,0,1.070989
0,1,0.971927
0,0,0.956511
0,0,1.027761
0,0,0.981614
0,0,0.980573
0,0,1.056406
0,0,0.954375
0,1,0.96526
0,0,1.043906
0,0,0.973489
0,0,0.964688
0,3,0.974115
2,2,1.089062
0,0,0.980417
0,0,0.964792
0,0,1.086458
2,2,0.976667
0,0,0.959532
2,2,1.020364
0,0,0.959271
2,2,0.986927
0,0,0.976823
0,0,1.04625
0,0,0.973438
0,0,0.988854
0,0,1.047448
0,0,0.976667
2,2,0.973021
0,0,1.183541
0,3,0.975313
0,0,0.985729
0,0,1.081302
0,0,0.992343
0,0,0.962083
0,0,1.079584
0,0,0.966458
2,2,0.973229
0,0,0.964115
0,0,1.020573
0,0,0.969323
0,0,0.954688
0,0,1.078489
0,0,0.979479
0,1,0.962343
0,0,1.026146
0,0,0.971771
0,0,0.967344
0,0,0.967864
0,0,1.047657
0,0,0.944636
0,0,0.987396
0,0,1.055937
0,0,0.969479
0,0,0.947761
0,0,1.106615
0,0,0.996927
0,1,0.957291
0,0,1.002396
0,0,1.103594
0,0,0.990625
0,0,1.047188
0,0,0.960365
1,1,0.980261
1,1,0.988959
0,0,1.029896
0,0,0.968542
0,0,0.990417
0,0,1.016823
0,0,0.956406
0,0,0.955886
0,0,1.044792
0,0,0.985365
0,0,0.962761
0,0,0.978958
0,0,1.04323
0,0,0.975521
0,1,0.977552
0,0,1.00349
0,1,0.964948
0,0,0.980521
0,3,1.061875
0,0,0.969532
0,1,0.965885
0,0,0.975104
0,0,0.988073
0,0,0.980573
0,0,0.965521
0,0,1.16823
0,1,0.976354
0,0,0.970261
0,0,1.060521
0,0,0.97151
0,0,0.980521
0,0,1.061042
0,0,0.967969
0,0,0.977708
0,0,1.052083
0,0,0.989792
0,0,1.016094
0,0,0.97099
0,0,1.024739
0,0,0.958385
0,0,0.968802
0,0,1.011771
0,0,0.961875
0,0,0.955677
1,1,1.018906
0,0,0.973229
0,0,0.966459
0,0,0.953282
0,0,1.052761
0,0,0.951302
0,0,0.957136
0,0,1.066042
0,0,0.979636
0,1,0.961302
0,0,0.989896
0,0,1.046979
0,0,0.979792
0,0,0.953073
0,0,1.013594
0,4,0.953229
0,0,0.998542
0,0,1.018698
0,0,0.965834
0,0,0.969011
0,0,1.010782
0,0,0.979219
0,0,0.97474
0,0,1.080573
2,2,0.965
0,0,0.956719
2,2,0.972708
0,0,1.080729
0,0,1.00375
0,0,0.977292
0,0,1.012448
0,0,0.970781
2,2,0.992292
0,0,1.058646
0,1,0.965208
0,0,0.966146
0,0,1.011406
0,0,0.969323
0,0,0.968593
0,0,0.986719
0,0,1.044219
0,0,1.040365
0,0,0.969584
0,0,1.051302
0,0,0.957344
0,0,0.96099
0,0,1.059583
0,0,0.973959
3,0,0.960521
0,1,0.958594
0,0,1.008438
2,2,0.976302
0,0,0.968698
0,0,1.059323
0,0,0.968125
0,0,0.985781
0,0,1.03
0,0,0.960208
0,0,0.997448
1,0,1.044843
0,0,0.978698
0,0,0.955365
0,0,0.95625
0,0,1.04276
0,0,0.989948
0,0,0.970313
0,0,1.088802
0,0,0.972605
0,0,0.967864
0,0,1.030521
0,0,0.991979
0,0,1.113906
2,2,1.063074
3,3,0.971979
0,0,0.994948
0,0,0.990469
0,0,1.031771
0,0,0.971458
0,0,0.968854
0,0,1.048854
0,0,0.98151
0,0,0.945678
0,0,1.05323
0,0,0.988802
0,0,1.031771
0,0,1.0575
0,0,1.352344
0,0,1.030313
0,0,1.046302
1,0,0.985156
0,3,0.979323
2,2,1.028073
0,3,0.971146
0,0,0.969427
2,2,0.980834
0,0,1.056511
0,0,0.990834
0,0,0.969375
0,0,1.086927
0,0,0.971823
0,0,0.971406
0,0,1.176406
0,0,1.007865
0,0,0.98125
0,0,1.077813
0,0,0.989531
0,0,0.997448
0,0,1.005833
0,0,0.98276
0,0,0.970209
2,2,0.993177
0,3,1.057656
0,0,0.980886
0,0,0.987552
0,2,1.023281
0,0,0.971407
0,3,0.9525
0,0,1.079323
0,0,0.979375
0,0,0.949479
0,0,0.953855
0,0,1.151563
0,0,0.973489
0,0,0.966667
0,1,1.029843
0,0,0.972969
0,0,0.982812
0,0,1.010573
0,3,0.96349
0,0,0.969792
0,0,1.097761
0,0,0.977916
0,0,0.959844
0,0,0.965469
0,0,1.010729
0,0,0.947708
0,0,0.978958
0,0,1.021875
0,0,0.990885
0,0,0.958073
0,2,1.017396
0,0,0.963229
0,0,0.957709
2,2,0.957032
2,2,1.026614
2,2,0.969167
0,0,0.961459
0,0,1.033073
0,0,0.994167
0,1,0.986928
0,0,1.034792
0,1,0.973542
0,0,0.974636
0,0,1.007448
2,2,0.969531
2,2,0.962344
0,0,0.961094
0,0,1.060365
0,0,0.978438
0,0,0.970104
0,0,340.794774
0,0,0.817187
0,0,0.785208
0,0,0.78125
0,0,1.239531
0,0,1.092031
0,0,0.901927
0,0,0.937552
0,0,0.890677
2,2,0.991667
0,0,0.878907
0,0,0.960886
0,0,0.88375
0,0,0.881198
0,1,0.925105
0,0,0.88625
0,0,0.893229
0,0,0.874896
2,2,0.965573
0,0,0.910313
0,0,0.896406
0,0,0.986042
0,0,0.883178
0,0,0.886771
0,0,0.881875
0,0,1.484115
0,0,0.84974
0,0,0.810313
0,0,0.904427
0,3,0.808959
0,0,0.90875
0,0,0.835104
0,0,0.896511
0,0,0.816355
0,0,0.820521
0,0,0.808593
0,0,0.867083
0,0,0.817813
0,0,0.817604
0,0,0.811041
0,0,0.883073
0,0,0.804583
0,0,0.808282
1,0,0.828281
0,0,0.884532
0,0,0.814011
3,2,0.818386
0,0,0.814375
2,2,1.188698
2,2,0.838698
0,0,0.78448
0,0,0.823959
0,0,0.786979
0,0,0.781614
0,4,0.777188
0,0,0.781146
0,0,0.824167
0,0,0.79073
0,0,0.775469
0,0,0.78276
0,0,0.86
0,0,0.786615
0,0,0.800521
0,0,0.791041
2,2,0.848073
0,0,0.789323
0,0,0.773021
0,0,0.779271
0,0,0.843229
0,0,0.789531
0,0,0.781928
0,0,0.771198
0,0,0.861354
0,0,0.786093
0,0,0.826406
2,0,0.774844
0,0,1.068385
0,0,0.796927
0,0,0.778073
0,0,0.783229
0,0,0.847552
0,0,0.793073
2,2,0.763646
0,0,0.787865
0,0,0.8075
0,1,0.782865
2,0,0.791354
0,0,0.776355
0,0,0.818125
0,0,0.785416
1,1,0.841354
2,2,0.771041
0,0,0.827813
0,0,0.800833
0,1,0.786459
0,0,0.790052
0,0,0.873073
0,0,0.793437
0,0,0.781407
0,0,0.785677
0,0,0.872291
2,2,0.786041
0,1,0.776511
0,0,0.788125
0,0,0.822605
0,0,0.78651
0,0,0.777136
0,1,0.779427
0,0,0.82198
0,0,0.817344
0,0,0.808125
0,1,0.785052
0,0,0.788489
0,0,0.8475
0,0,0.785261
0,0,0.782396
0,0,0.786823
0,0,0.843385
0,0,0.779583
0,3,0.780834
2,2,0.847135
0,0,0.861094
0,0,0.786979
0,0,0.789687
0,0,0.784791
0,0,0.813177
0,0,0.789635
0,0,0.795208
0,0,0.786823
0,0,0.848906
0,0,0.781458
2,2,0.782187
0,0,0.784114
0,0,0.813281
0,0,0.791042
2,0,0.786458
0,0,0.782552
0,0,0.805416
0,0,0.783541
0,0,0.777969
0,0,0.779896
0,0,0.85323
0,0,0.784896
0,0,0.784792
0,0,0.786459
0,0,0.843907
0,0,0.781198
0,0,0.780781
1,1,0.790625
0,0,0.869792
2,0,0.783437
0,0,0.784271
0,0,0.786563
0,0,0.781562
0,0,0.840052
0,0,0.814479
0,0,0.81526
0,1,0.794427
0,0,0.857343
0,0,0.785469
0,0,0.783802
0,0,0.777292
0,0,0.827448
2,3,0.793125
2,2,0.784271
0,0,0.786458
3,3,0.829427
0,0,0.833334
0,0,0.789844
0,0,1.007188
0,0,0.818594
0,0,0.787812
1,1,0.826458
0,0,0.853645
2,2,0.788333
0,0,0.797396
0,0,0.796458
0,0,0.868386
0,0,0.81875
0,0,1.036146
0,0,0.884531
0,0,1.051562
0,0,0.800625
0,0,0.790834
0,0,1.393646
0,3,0.781563
0,0,0.784011
0,0,0.785834
0,0,0.844063
2,2,0.776979
0,0,0.783854
0,0,0.783073
0,0,0.866615
0,0,0.793958
0,0,0.795573
2,2,0.805417
0,0,0.826771
0,0,0.785625
0,3,0.782552
0,0,0.788281
0,0,0.842396
0,0,0.826251
0,0,0.793854
0,0,0.779688
0,0,0.821667
0,0,0.792083
0,0,0.785677
0,1,0.786354
1,1,0.832292
0,0,0.851667
0,0,0.799427
0,0,0.797083
1,0,0.843646
0,0,0.788802
0,0,0.787291
0,0,0.793177
0,0,0.825885
0,0,0.789583
0,0,0.783854
0,0,0.783594
0,0,0.783646
1,0,0.815729
0,0,0.790729
0,3,0.786042
0,0,0.793594
0,0,0.822656
0,0,0.784479
0,0,0.780208
0,0,0.792083
2,2,0.823386
0,0,0.780886
3,3,0.783542
0,0,0.781719
0,0,0.816094
0,0,0.785417
0,0,0.782969
0,0,0.791041
0,0,0.831094
0,0,0.782916
0,0,0.859375
0,0,0.788594
0,1,0.85448
0,0,0.797344
0,0,0.786979
0,0,0.791406
0,0,0.807032
0,0,0.791563
0,0,0.805885
0,1,0.795105
0,0,0.84302
0,0,0.787448
0,3,0.786718
0,0,0.784271
0,0,0.823646
0,0,0.790729
1,0,0.782969
0,0,0.78974
0,0,0.803438
0,0,0.788906
0,0,0.780209
0,0,0.781355
0,0,0.786562
0,0,0.843125
0,3,0.785521
2,2,0.77573
0,0,0.781511
0,0,0.843489
0,0,0.792604
0,0,0.791303
0,0,0.859323
3,0,0.821875
0,0,0.788646
1,0,0.775677
0,0,0.778126
2,2,0.829218
0,0,0.789948
0,0,0.800417
0,0,0.785729
0,0,0.82375
1,0,0.78099
0,0,0.792396
0,0,0.78901
0,0,0.838385
2,2,0.790625
0,4,0.784323
0,0,0.789219
0,0,0.818958
0,0,0.788803
0,0,0.787239
0,0,0.782084
0,0,0.851823
0,0,0.807968
0,0,0.791666
2,2,0.808437
0,0,0.858333
0,0,0.782969
0,0,0.784739
0,0,0.79224
0,0,0.863906
0,0,0.783958
0,0,0.792239
0,0,0.779844
0,0,0.779843
0,0,0.789636
0,0,0.787396
0,0,0.780677
0,0,0.792292
1,1,0.807031
0,0,0.792813
0,0,0.787187
0,0,0.785157
2,2,0.845052
0,0,0.801458
0,0,0.798385
0,0,0.785938
0,0,0.854896
0,0,0.788907
0,0,0.786302
0,0,0.779375
0,0,0.822968
0,0,0.794375
0,0,0.785052
0,0,0.782552
0,0,0.829323
2,2,0.798438
0,0,0.781406
2,2,0.779167
0,0,0.819115
1,1,0.85375
0,0,0.789948
0,0,0.785469
0,0,0.828646
0,0,0.791511
0,0,0.787604
0,3,0.799635
0,0,0.833437
2,2,0.785208
2,2,0.79026
0,0,0.791563
0,0,0.826875
0,0,0.802083
0,0,0.803073
0,0,0.786562
0,0,0.839688
0,0,0.789584
0,0,0.799739
0,1,0.794375
0,0,0.784479
0,0,0.806146
0,0,0.799792
0,0,0.788906
0,1,0.786979
2,2,0.824843
0,0,0.786667
0,0,0.794843
0,0,0.785781
0,0,0.827656
0,0,0.783438
0,0,0.899427
0,0,0.805365
0,0,0.836771
0,0,0.787864
0,0,0.793125
0,0,0.793229
0,0,0.861459
0,0,0.799584
2,2,0.782448
0,0,0.786667
2,2,0.82125
0,0,0.790677
0,0,0.788958
0,0,0.791875
0,0,0.836823
1,1,0.789271
0,0,0.78573
2,2,0.787865
1,1,0.820469
0,3,0.790781
0,0,0.805938
0,0,0.796719
0,0,0.820885
0,0,0.782865
0,0,0.789531
0,0,0.805678
2,2,0.862135
0,0,0.78875
0,0,0.791875
0,0,0.805521
0,0,0.911979
0,0,0.811145
0,0,0.801041
0,0,0.798698
0,0,0.82349
2,2,0.7925
0,3,0.785885
0,0,0.792188
0,0,0.852396
2,2,0.814948
0,0,0.8
0,0,0.794114
0,0,0.814062
0,0,0.788906
0,0,0.789688
0,0,0.787917
0,0,0.838125
0,0,0.783698
0,0,0.793854
0,0,0.781666
0,0,0.8125
0,0,0.797448
0,0,0.799583
3,3,0.789427
0,1,0.798438
0,0,0.841979
0,0,0.793646
0,0,0.790833
0,0,0.78625
1,0,0.827344
0,0,0.851563
1,3,0.790521
0,0,0.798073
0,0,0.849635
0,0,0.791823
0,0,0.793021
0,0,0.789635
0,0,0.826511
0,0,0.796719
0,3,0.790781
0,0,0.786615
0,0,0.804896
0,0,0.792083
0,3,0.789114
0,0,0.785209
1,0,0.829115
0,0,0.807031
0,0,0.792135
0,0,0.80474
0,0,0.859063
0,0,0.789375
0,1,0.79198
0,0,0.80401
2,2,0.835365
0,0,0.786146
0,0,0.80224
0,0,0.798594
0,0,0.839219
0,0,0.784583
0,0,0.828385
0,0,0.803177
0,0,0.814792
0,0,0.783229
0,3,0.787917
0,0,0.783907
0,0,0.842448
2,2,0.789948
0,0,0.798438
0,0,0.799636
0,0,0.832916
0,0,0.794271
0,0,0.780729
0,0,0.787396
0,0,0.841614
0,0,0.804427
0,0,0.800417
0,0,0.785261
0,1,0.824948
0,0,0.798334
0,0,0.789427
0,0,0.797552
0,0,0.809896
1,1,0.815781
0,0,0.78948
0,0,0.788125
0,3,0.785261
0,0,0.814739
0,0,0.78198
0,0,0.785938
0,0,0.852344
0,0,0.821823
0,0,0.787448
0,0,0.808646
0,0,0.816355
0,0,0.857084
0,0,0.786979
0,0,0.775989
0,0,0.785678
0,0,0.862188
0,0,0.800625
0,0,0.808646
2,2,0.791615
0,0,0.811563
0,0,0.783593
0,2,0.795365
0,0,0.79849
0,0,0.850521
0,0,0.803958
0,0,0.784844
2,2,0.788073
0,0,0.815677
0,2,0.787187
0,0,0.791615
0,0,0.789219
0,0,0.821563
0,0,0.789635
0,0,0.788906
0,0,0.79
0,3,0.849739
0,0,0.842656
0,0,0.805677
0,3,0.794948
0,0,0.828334
0,0,0.781823
0,0,0.789896
0,0,0.795313
0,0,0.814323
0,0,0.800521
0,0,0.788073
0,0,0.793438
0,0,0.837188
0,0,0.788541
0,0,0.792396
0,0,0.795625
0,0,0.831667
0,0,0.781771
0,0,0.785885
0,0,0.78276
0,0,0.795573
1,0,0.842657
0,0,0.795209
0,0,0.792135
0,0,0.785937
0,3,0.825261
0,0,0.792396
0,0,0.785417
2,2,0.800678
0,0,0.841979
0,0,0.804896
0,0,0.842657
0,1,0.789844
0,0,0.817969
0,0,0.788021
0,0,0.793489
0,3,0.790052
0,0,0.848542
0,0,0.780521
0,0,0.794115
0,0,0.793386
0,0,0.834114
2,2,0.783073
0,0,0.787084
0,0,0.789948
0,0,0.821875
0,0,0.786458
0,0,0.785365
0,0,0.789375
0,0,0.820313
0,0,0.78974
0,0,0.78401
0,0,0.785938
0,2,0.845521
0,0,0.789635
0,0,0.7775
0,0,0.790573
0,0,0.814115
0,3,0.797708
0,0,0.797761
0,0,0.79026
0,0,0.890521
0,0,0.793386
0,0,0.789531
0,0,0.790313
0,0,0.809479
0,0,0.778906
0,0,0.801615
0,0,0.813958
1,0,0.792813
0,0,0.828698
0,0,0.769218
0,0,0.785417
3,0,0.777604
0,0,0.851511
0,0,0.789323
0,0,0.788958
0,0,0.788229
0,0,0.859843
0,0,0.790625
0,0,0.785678
0,0,0.794636
0,0,0.845052
0,0,0.944688
0,0,0.79073
0,0,0.786667
0,0,0.82349
0,0,0.792657
0,0,0.789739
0,0,0.788907
0,2,0.820885
0,0,0.825781
0,3,0.798646
0,1,0.804896
0,0,0.854687
0,3,0.797865
0,0,0.786719
0,0,0.784323
0,0,0.849688
0,1,0.7925
0,0,0.799427
2,0,0.783646
0,0,0.864896
2,2,0.794062
0,0,0.797188
0,0,0.798541
0,0,0.819011
0,0,0.794063
0,0,0.803802
0,0,0.789167
0,0,0.831667
0,0,0.796042
0,0,0.791927
0,0,0.802969
0,0,0.83151
2,2,0.790156
0,0,0.795573
0,0,0.785365
0,0,0.822188
0,0,0.796459
0,0,0.852917
0,0,0.792448
0,1,0.857708
0,0,0.79474
1,1,0.782084
0,0,0.79151
0,0,0.861719
0,0,0.795573
0,0,0.788854
0,0,0.789427
0,1,0.824375
0,0,0.785365
0,3,0.797709
0,0,0.788438
0,0,0.841407
0,0,0.780156
0,0,0.791146
0,0,0.790625
0,0,0.788645
0,0,0.830521
0,0,0.788021
2,2,0.785625
0,0,0.778646
0,0,0.829531
0,0,0.780781
0,0,0.78073
0,0,0.786666
0,3,0.810416
0,0,0.790417
0,0,0.779219
0,0,0.823646
0,0,0.838125
0,0,0.791563
2,2,0.788438
0,0,0.782864
0,0,0.803698
0,0,0.79276
0,0,0.779427
0,0,0.776666
0,0,0.828594
3,3,0.810105
0,3,0.811614
0,0,0.786875
0,0,0.836875
0,0,0.786198
0,0,0.800261
0,0,0.792969
0,0,0.805573
0,0,0.783021
0,0,0.791563
0,0,0.793021
0,0,0.83474
0,0,0.805104
2,2,0.790053
0,0,0.790833
0,0,0.836979
0,0,0.80099
0,0,0.80401
2,2,0.806927
0,0,0.788646
0,0,0.922864
0,0,0.79224
0,0,0.788698
0,0,0.857032
0,0,0.800885
0,0,0.794323
2,2,0.785834
0,1,0.790209
0,0,0.815104
0,0,0.79474
0,0,0.785833
0,0,0.793333
0,0,0.830886
0,0,0.788177
0,0,0.790678
0,0,0.799583
0,1,0.846407
0,0,0.788646
0,0,0.786094
0,0,0.788437
0,0,0.851771
0,0,0.791771
0,0,0.7875
0,0,0.782865
2,2,0.833802
0,0,0.785053
0,0,0.780157
0,0,0.807761
0,0,0.847709
0,0,0.787187
0,0,0.850833
0,0,0.798542
0,0,0.820677
