label,pred,exec_time_ms
0,0,0.788073
1,1,0.885885
0,0,0.761667
0,0,0.76875
0,0,0.776615
0,0,0.907344
0,0,0.776511
1,1,0.767656
0,0,0.775782
0,0,0.812448
2,2,0.775573
2,2,0.778386
0,0,0.777708
0,0,0.809323
0,0,0.769844
0,0,0.767136
2,2,0.769219
0,0,0.763178
0,0,0.808178
0,0,0.764687
0,0,0.776615
0,0,0.769063
0,0,0.807291
0,0,0.768855
2,2,0.770781
0,0,0.768854
0,0,0.811823
1,1,0.767656
0,0,0.775521
0,0,0.771198
0,0,0.774844
3,3,0.87849
2,2,0.772656
2,2,0.774375
0,0,0.775677
0,0,0.816718
0,0,0.771458
0,0,0.77401
2,2,0.770886
0,0,0.798854
0,0,0.772501
0,0,0.777656
0,0,0.773542
0,0,0.799167
0,0,0.775208
0,0,0.766823
0,0,0.775052
0,0,0.775833
2,2,0.814167
2,2,0.774114
0,0,0.771562
0,0,0.76823
0,0,0.796198
1,1,0.773073
0,0,0.766927
0,0,0.766303
0,0,0.816198
0,0,0.778333
0,0,0.76698
0,0,0.767083
0,0,0.815573
0,0,0.805052
0,0,0.770573
0,0,0.777239
0,0,0.769531
3,3,0.789948
2,2,0.768437
0,0,0.766198
2,2,0.766563
0,0,0.80875
0,0,0.77198
0,0,0.771562
0,0,0.774532
0,0,0.803125
0,0,0.77125
0,0,0.788282
0,0,0.781666
0,0,0.79901
0,0,0.769271
0,0,0.767969
0,0,0.769375
2,2,0.764636
0,0,0.8225
0,0,0.776302
0,0,0.767864
0,0,0.765781
0,0,0.809115
0,0,0.771667
0,0,0.765365
0,0,0.778906
0,0,0.861407
0,0,0.766927
0,0,0.76474
0,0,0.767969
0,0,0.781615
0,0,0.765
0,0,0.780573
0,0,0.783438
0,0,0.786354
0,0,0.823854
0,0,0.769375
0,0,0.76573
0,0,0.769219
0,0,0.819323
0,0,0.772188
0,0,0.769323
0,0,0.765677
2,2,0.895209
0,0,0.770416
0,0,0.769792
0,0,0.773125
0,0,0.801093
0,0,0.768698
0,0,0.77125
0,0,0.765521
0,0,0.766667
0,0,0.802864
0,0,0.77526
0,0,0.78
0,0,0.770261
0,0,0.875469
1,0,0.769271
2,2,0.772344
0,0,0.767187
0,0,0.819792
0,0,0.770521
0,0,0.767344
0,0,0.778802
0,0,0.792865
0,0,0.776198
0,0,0.772812
1,1,0.771719
2,2,0.776823
0,0,0.823438
0,0,0.768803
0,0,0.770208
0,0,0.765833
2,2,0.812344
0,0,0.766771
1,1,0.767187
0,0,0.766823
0,0,0.822969
0,0,0.774428
1,1,0.767344
0,0,0.780573
0,0,0.801562
2,2,0.772083
0,0,0.775833
0,0,0.771614
0,0,0.765677
0,0,0.84099
0,0,0.772135
0,0,0.76724
0,0,0.766667
0,0,0.803645
0,0,0.769792
0,0,0.782292
0,0,0.769063
2,2,0.844427
2,2,0.768125
0,0,0.766979
0,0,0.769583
0,0,0.814479
2,2,0.772188
0,0,0.766562
0,0,0.773125
0,0,0.769792
2,2,0.801406
0,0,0.772448
0,0,0.775313
1,1,0.768125
0,0,0.810625
0,0,0.773438
0,0,0.766042
0,1,0.769531
0,0,0.797812
2,2,0.766563
0,0,0.76526
2,2,0.772188
0,0,0.782656
0,0,0.803489
0,0,0.768229
0,0,0.768021
0,0,0.7675
0,0,0.81099
0,0,0.779791
0,0,0.763959
0,0,0.770261
1,1,0.806458
0,0,0.765416
0,0,0.767708
0,0,0.76474
0,0,0.787084
0,0,0.777396
0,0,0.77849
0,0,0.770625
0,0,0.805729
0,0,0.766667
0,0,0.766406
0,0,0.78026
0,0,0.767239
0,0,0.79875
2,2,0.768959
0,0,0.764219
0,0,0.764584
0,0,0.786458
0,0,0.7675
0,0,0.769428
2,2,0.7675
0,0,0.827343
0,0,0.819792
0,0,0.768334
0,0,0.769375
0,0,0.769166
0,0,0.821094
0,0,0.766823
1,1,0.765417
0,0,0.76776
0,0,0.810104
0,0,0.777552
0,0,0.773802
2,2,0.769427
0,0,0.793333
0,0,0.779427
0,0,0.766771
0,0,0.768334
0,0,0.808333
0,0,0.765677
0,0,0.779115
0,0,0.765677
0,0,0.771042
0,0,0.836979
0,0,0.775677
0,0,0.773178
0,0,0.769427
0,0,0.842084
0,0,0.772448
0,0,0.769584
0,0,0.769167
0,0,0.810625
0,0,0.810104
0,0,0.76875
0,0,0.776823
0,0,0.829167
0,0,0.773021
0,0,0.789219
0,0,0.780052
0,0,0.794531
2,2,0.766927
0,0,0.772187
0,0,0.766927
0,0,0.760938
0,0,0.810417
0,0,0.773646
0,0,0.765469
0,0,0.76375
0,0,0.795052
0,0,0.779011
0,0,0.768177
0,0,0.771719
0,0,0.829428
0,0,0.769376
0,0,0.777552
0,0,0.767917
2,2,0.766094
0,0,0.80375
0,0,0.770208
0,0,0.771615
0,0,0.766719
0,0,0.8525
0,0,0.766198
0,0,0.765834
0,0,0.771823
0,0,0.800937
0,0,0.772187
0,0,0.76573
0,0,0.766979
0,0,0.819063
0,0,0.766302
0,0,0.772865
0,0,0.7675
2,2,0.778802
0,0,0.802813
0,0,0.770001
0,0,0.765625
0,0,0.768803
0,4,0.831093
0,0,0.768282
0,0,0.768073
0,0,0.762968
0,0,0.797031
0,0,0.783177
0,0,0.780729
0,0,0.763073
0,0,0.819792
0,0,0.779271
0,1,0.775521
2,0,0.768334
0,0,0.784167
0,0,0.857657
0,0,0.770104
0,0,0.771094
0,0,0.76875
2,2,0.811042
0,0,0.772239
0,0,0.777968
2,2,0.767604
0,0,0.800313
0,0,0.779011
0,0,0.767916
0,0,0.7675
0,0,0.835104
0,0,0.763386
0,0,0.767604
1,1,0.768021
0,0,0.775
0,0,0.805573
0,0,0.772396
0,0,0.77224
0,0,0.766563
0,0,0.813021
0,0,0.768021
0,0,0.772448
0,0,0.768698
0,0,0.807396
0,0,0.770209
0,0,0.771666
0,0,0.76776
0,0,0.799062
0,1,0.800104
0,0,0.771563
0,0,0.769688
0,0,0.766198
0,0,0.804375
0,0,0.779427
0,0,0.775833
0,0,0.769271
0,0,0.843698
0,0,0.768125
0,0,0.77125
0,0,0.778594
0,0,0.81849
0,0,0.779063
2,2,0.77474
0,0,0.771615
0,0,0.813334
0,0,0.771979
2,2,0.770156
0,0,0.777657
2,2,0.782969
0,0,0.798125
2,2,0.772708
0,0,0.768125
0,0,0.767552
0,0,0.813802
0,0,0.768855
0,0,0.774011
0,0,0.768698
2,2,0.79375
0,0,0.81198
0,0,0.779011
0,0,0.774271
0,0,0.830052
0,0,0.787396
0,0,0.77026
0,0,0.764427
0,0,0.76651
2,2,0.802656
0,0,0.768021
0,0,0.765312
0,0,0.768802
0,0,0.792812
0,0,0.785573
0,0,0.767813
0,0,0.76474
0,0,0.887708
0,0,0.784583
0,0,0.770625
0,0,0.769375
0,0,0.807969
0,0,0.771719
0,0,0.771406
0,0,0.771094
0,0,0.785261
0,0,0.788229
0,0,0.772761
0,0,0.765104
0,0,0.774271
0,0,0.845156
0,0,0.827292
0,0,0.772969
0,0,0.766823
0,0,0.809167
1,1,0.770104
1,1,0.766771
0,0,0.769375
0,0,0.811458
0,0,0.77625
0,0,0.768021
0,0,0.767031
0,0,0.7975
0,0,0.78
0,0,0.770417
0,0,0.768229
0,0,0.774219
0,0,0.813282
0,0,0.768333
0,0,0.771511
0,0,0.773698
0,0,0.818698
0,0,0.773646
0,0,0.770521
0,0,0.765938
0,0,0.820573
0,0,0.776875
0,0,0.775312
0,0,0.78099
0,0,0.774011
0,0,0.846511
0,0,0.770312
0,0,0.769062
0,0,0.774479
0,0,0.79573
0,0,0.768177
0,0,0.77625
0,0,0.766355
0,0,0.805312
0,0,0.761562
0,0,0.774428
0,0,0.770469
0,0,0.82526
0,0,0.773438
0,0,0.770677
0,0,0.772813
0,0,0.770052
0,0,0.800834
0,0,0.783333
1,1,0.780053
0,0,0.774167
0,0,0.839792
0,0,0.777604
0,0,0.772656
0,0,0.775938
0,0,0.814115
0,0,0.779427
0,0,0.791771
0,0,0.768542
0,0,0.80224
0,0,0.825989
0,0,0.768645
0,0,0.768958
0,0,0.807448
0,0,0.769844
0,0,0.775104
0,0,0.773334
0,0,0.771302
0,0,0.816979
0,0,0.776041
0,0,0.772084
0,0,0.777396
0,0,0.790885
2,2,0.77224
0,0,0.770677
2,2,0.770469
0,0,0.808333
0,0,0.777968
0,0,0.771354
0,0,0.769218
0,0,0.804427
2,2,0.769219
0,0,0.76724
0,0,0.767865
0,0,0.7725
0,0,0.821302
0,0,0.769375
0,0,0.767656
0,0,0.766146
0,0,0.793802
0,0,0.819792
0,0,0.784687
0,0,0.770521
0,0,0.805625
0,0,0.766666
0,0,0.765417
0,0,0.769323
3,3,0.804636
0,0,0.788594
0,0,0.776198
2,2,0.768958
0,0,0.76599
0,0,0.837448
0,0,0.768333
0,0,0.772865
0,0,0.779167
0,0,0.8125
0,0,0.766771
1,0,0.764323
0,0,0.765573
0,0,0.794271
0,0,0.771875
0,0,0.76875
0,0,0.764739
0,0,0.763855
0,0,0.795364
0,0,0.768959
0,0,0.774948
0,0,0.774531
0,0,0.820416
0,0,0.830573
2,2,0.763854
3,3,0.768021
0,0,0.801771
0,0,0.772031
0,0,0.778229
0,0,0.771875
0,0,0.829427
0,0,0.77349
0,0,0.777657
0,0,0.771302
0,0,0.797292
0,0,0.778802
0,0,0.77302
0,0,0.784479
0,0,0.767187
0,0,0.827604
0,0,0.770469
1,1,0.772917
0,0,0.767396
2,2,0.796927
0,0,0.769219
0,0,0.776666
2,2,0.774531
0,0,0.806146
0,0,0.787552
0,0,0.785625
0,0,0.770938
0,0,0.81974
0,0,0.777188
0,0,0.817292
0,0,0.780573
0,0,0.781823
0,0,0.834688
0,0,0.786042
0,0,0.771406
0,0,0.76849
0,0,0.810521
0,0,0.775625
2,2,0.782552
0,0,0.769687
0,0,0.841406
0,0,0.782291
0,0,0.775625
0,0,0.785313
0,0,0.802656
0,0,0.771667
0,0,0.769739
0,0,0.763698
0,0,0.772343
0,0,0.8
0,0,0.769532
0,0,0.767708
0,0,0.782135
0,0,0.802865
0,0,0.769166
0,0,0.768281
0,0,0.776303
0,0,0.827187
0,0,0.81401
0,0,0.77599
0,0,0.767865
0,0,0.804062
0,0,0.775937
0,0,0.774375
0,0,0.772605
0,0,0.777552
0,0,0.807968
0,0,0.774167
0,0,0.767136
0,0,0.773646
0,0,0.814167
2,2,0.775885
2,2,0.771562
2,2,0.780156
0,0,0.818958
0,0,0.772969
0,0,0.77099
0,0,0.76875
0,0,0.804791
0,0,0.772135
0,0,0.778438
0,0,0.774844
2,2,0.780938
2,2,0.832291
0,0,0.766615
0,0,0.774844
0,0,0.774687
0,0,0.808333
0,0,0.840885
0,0,0.770156
0,0,0.767969
0,0,0.809636
0,0,0.767656
0,0,0.765156
0,0,0.774062
0,0,0.803125
0,0,0.768125
2,2,0.765677
0,0,0.769688
0,0,0.822239
0,0,0.782656
0,0,0.774219
0,0,0.771042
0,0,0.769896
0,0,0.806094
0,0,0.780885
2,2,0.770989
0,0,0.768802
0,0,0.84099
0,0,0.772708
0,0,0.770417
0,0,0.766875
0,0,0.80099
0,0,0.771302
0,0,0.76849
0,0,0.772864
0,0,0.793125
0,0,0.77125
0,0,0.804375
0,0,0.766927
0,0,0.772344
0,0,0.802761
0,0,0.778542
0,0,0.785833
0,0,0.78349
0,0,0.828386
0,0,0.776771
0,0,0.770782
0,0,0.777135
0,0,0.800885
0,0,0.773698
1,1,0.774115
0,0,0.775937
0,0,0.840313
3,2,0.775469
0,0,0.772813
2,2,0.771771
2,1,0.763542
0,0,0.812864
0,0,0.772239
0,0,0.77401
0,0,0.77224
0,0,0.826719
0,0,0.784219
0,0,0.768854
0,0,0.775833
0,0,0.796562
0,0,0.780937
0,0,0.803489
0,0,0.771511
0,0,0.798177
0,0,0.767031
2,2,0.778438
0,0,0.772813
0,0,0.778333
0,0,0.803958
0,0,0.770312
0,0,0.767344
0,0,0.775416
0,0,0.824584
0,0,0.780156
0,0,0.774427
0,0,0.768698
2,2,0.807969
0,0,0.768802
0,0,0.774635
0,0,0.765781
0,0,0.81125
0,0,0.771563
0,0,0.765833
2,2,0.772605
0,0,0.7775
0,0,0.823333
0,0,0.771094
2,2,0.775364
0,0,0.768698
0,0,0.809636
0,0,0.769115
1,1,0.812605
2,2,0.771614
0,0,0.808854
0,0,0.783646
0,0,0.768959
0,0,0.771042
0,0,0.824896
0,3,0.776094
0,0,0.778333
0,0,0.769688
0,0,0.771302
2,2,0.812291
0,0,0.769479
0,0,0.777448
0,0,0.7675
0,0,0.799948
0,0,0.76875
0,0,0.771719
0,0,0.768854
0,0,0.806198
0,0,0.775104
0,0,0.773177
0,0,0.780521
0,0,0.807292
0,0,0.77151
0,0,0.767552
0,0,0.773125
0,0,0.770886
0,0,0.812396
0,0,0.777031
2,2,0.813021
0,0,0.770678
0,0,0.839062
0,0,0.772292
0,0,0.767813
0,0,0.781718
0,0,0.805
0,0,0.779636
0,0,0.769062
0,0,0.77875
0,0,0.80349
2,2,0.787865
0,0,0.776615
0,0,0.770469
0,0,0.775104
2,2,0.809791
0,0,0.77177
0,0,0.775052
0,0,0.782083
0,0,0.82276
0,0,0.773646
0,0,0.780781
0,0,0.767708
0,0,0.810521
0,0,0.773125
0,0,0.766354
0,0,0.767864
0,0,0.834792
1,1,0.776354
0,0,0.827344
2,2,0.769532
0,0,0.82
0,0,0.772396
0,0,0.777292
0,0,0.768438
0,0,0.76974
0,0,0.80474
0,0,0.769739
0,0,0.768593
0,0,0.771563
0,0,0.800417
0,0,0.769896
0,0,0.770313
2,2,0.765937
2,2,0.807239
0,0,0.766459
3,3,0.767657
0,0,0.833021
0,0,0.811094
0,0,0.785
0,0,0.77125
0,0,0.773177
1,0,0.834895
0,0,0.772396
2,2,0.771823
0,0,0.770209
0,0,0.809792
0,0,0.770677
0,0,0.78276
0,0,0.822396
0,0,0.938333
0,0,0.787396
0,0,0.785677
0,0,0.771459
0,0,0.784167
0,0,0.804479
0,0,0.782968
0,0,0.773594
0,0,0.770416
2,2,0.820625
0,0,0.76823
0,0,0.767708
0,0,0.77099
0,0,0.798073
0,0,0.766093
2,2,0.773385
0,0,0.767083
0,0,0.817448
0,0,0.777136
0,0,0.773802
0,0,0.772604
0,0,0.777812
0,0,0.826562
0,0,0.774792
0,0,0.769219
0,0,0.770573
0,0,0.795886
0,0,0.769687
1,1,0.784791
0,0,0.838906
0,0,0.800625
0,0,0.769636
1,1,0.771876
0,0,0.78875
0,0,0.810833
0,0,0.777396
0,0,0.776146
0,0,0.771094
0,0,0.769323
0,0,0.800677
0,0,0.770521
1,1,0.768177
0,0,0.790052
0,0,0.833489
0,0,0.769687
0,0,0.770833
0,0,0.768542
0,0,0.821823
0,0,0.783229
2,2,0.772188
0,0,0.773959
3,3,0.799792
0,0,0.771979
0,0,0.773281
0,0,0.773542
0,0,0.769375
0,0,0.824114
0,0,0.766042
0,0,0.768073
0,0,0.816615
0,0,0.804323
0,0,0.778437
0,0,0.778907
0,0,0.766875
0,0,0.790261
0,0,0.769427
0,0,0.774636
0,0,0.769271
0,0,0.811198
0,0,0.778178
0,0,0.773334
0,0,0.771875
0,0,0.768542
0,0,0.799271
0,0,0.772969
1,1,0.772188
0,1,0.785313
0,0,0.811355
0,0,0.77474
0,0,0.770729
0,0,0.778021
0,0,0.79474
0,0,0.765521
0,0,0.774166
2,2,0.771146
0,0,0.819219
0,0,0.761979
0,0,0.774896
0,0,0.771042
0,0,0.822657
3,3,0.852969
0,0,0.776927
1,1,0.775209
0,0,0.773542
2,2,0.820156
0,0,0.778125
0,0,0.779635
0,0,0.769792
0,0,0.866251
1,1,0.767917
0,1,0.772604
0,0,0.768021
0,0,0.791562
2,2,0.77349
0,0,0.767188
0,0,0.784531
0,0,0.800208
0,0,0.785157
0,0,0.774114
0,0,0.771511
0,0,0.773281
0,0,0.83276
0,0,0.768594
2,2,0.765364
0,0,0.769636
0,0,0.799479
0,0,0.757136
0,0,0.770052
0,0,0.825
0,0,0.835104
0,0,0.771146
0,0,0.770521
0,0,0.763959
0,0,0.805208
0,0,0.773541
0,0,0.768594
0,0,0.770052
1,1,0.76474
0,0,0.819532
0,0,0.766354
0,0,0.77125
2,2,0.78776
0,0,0.791667
0,0,0.769792
0,0,0.766771
0,0,0.765469
0,0,0.796406
0,0,0.767553
0,0,0.763646
0,0,0.768594
0,0,0.767292
0,1,0.795053
0,0,0.766251
0,0,0.766198
2,2,0.789271
0,0,0.840834
2,2,0.775364
0,0,0.764896
1,1,0.806354
0,0,0.815468
0,0,0.76776
0,0,0.768594
0,0,0.766198
0,0,0.792813
0,0,0.778542
0,0,0.765625
2,2,0.768646
2,2,0.768803
0,0,0.801354
0,0,0.771875
0,0,0.78375
0,0,0.769323
0,0,0.824427
0,0,0.768958
0,0,0.769948
0,0,0.77625
0,0,0.805886
0,0,0.77224
0,0,0.769844
0,0,0.767396
0,0,0.81375
0,0,0.777136
2,2,0.782187
0,0,0.773489
0,0,0.785885
0,0,0.818229
0,0,0.769114
0,0,0.771979
0,0,0.833334
0,0,0.804323
0,0,0.781407
0,0,0.785833
0,0,0.773281
0,0,0.81224
0,0,0.776406
0,0,0.772657
2,2,0.770157
0,0,0.806771
2,2,0.773438
0,0,0.780468
0,0,0.774688
0,0,0.785052
0,0,0.783958
1,0,0.779791
0,0,0.769219
2,0,0.770625
1,1,0.827917
0,0,0.773646
0,0,0.771198
0,0,0.772761
0,0,0.809948
0,0,0.768281
0,0,0.767395
0,0,0.781303
2,2,0.805312
0,0,0.772083
0,0,0.775678
0,0,0.770417
0,0,0.834115
0,0,0.770677
0,0,0.775052
0,0,0.794114
0,0,0.787031
2,0,0.821042
0,0,0.778021
0,0,0.788281
0,0,0.768698
2,2,0.790416
0,0,0.770261
0,0,0.774062
0,0,0.772656
0,0,0.811562
0,0,0.772343
0,0,0.771927
0,0,0.777032
0,0,0.804427
0,0,0.768907
0,0,0.767812
0,0,0.767864
0,0,0.768594
0,0,0.794635
3,3,0.771615
0,0,0.766563
0,0,0.775052
0,0,0.800208
0,0,0.784167
0,0,0.767083
1,1,0.778437
0,0,0.869739
1,1,0.771198
0,0,0.779375
0,0,0.776094
0,0,0.826406
0,0,0.769739
0,0,0.777083
0,1,0.771927
0,0,0.81625
0,0,0.833802
0,0,0.770156
0,0,0.785104
0,0,0.776302
0,1,0.809167
0,0,0.768073
1,1,0.765989
0,0,0.767916
0,0,0.83151
0,0,0.774635
0,0,0.769115
0,0,0.773907
0,0,0.78875
0,0,0.78
2,2,0.767761
0,0,0.767135
0,0,0.781511
0,0,0.826459
0,0,0.767969
0,0,0.768334
0,0,1.015729
0,0,0.808646
0,0,0.76474
0,0,0.772136
0,0,0.767396
0,0,0.822344
0,0,0.778438
2,2,0.773125
0,0,0.772761
0,0,0.829896
0,0,0.774636
0,0,0.779948
0,0,0.771979
0,0,0.795365
0,0,0.772605
0,0,0.771771
0,0,0.775468
0,0,0.774218
0,1,0.791771
0,0,0.765573
0,0,0.769896
0,0,0.775469
0,0,0.80948
1,1,0.78375
0,0,0.785105
0,0,0.771302
0,0,0.824792
0,0,0.779427
0,0,0.768958
0,0,0.777083
0,0,0.884219
0,0,0.772344
0,0,0.771042
0,0,0.773751
0,0,0.819375
0,0,0.775626
0,0,0.763178
0,0,0.769948
0,0,0.768698
0,0,0.799531
0,0,0.77625
0,0,0.775834
2,2,0.775261
0,0,0.808021
0,0,0.768438
0,0,0.773229
0,0,0.774948
0,0,0.806927
0,0,0.778385
0,0,0.772344
2,2,0.773541
0,0,0.805104
0,0,0.768073
0,0,0.769791
0,0,0.776146
0,0,0.783751
0,0,0.832708
0,0,0.77875
0,0,0.769532
0,0,0.767084
0,0,0.859115
0,0,0.774323
0,0,0.782031
0,0,0.77375
0,0,0.811406
0,0,0.767865
0,0,0.7775
0,0,0.775312
0,0,0.800208
0,0,0.769063
0,0,0.769531
0,0,0.778855
0,0,0.767187
0,1,0.836302
0,0,0.77474
0,0,0.776771
0,0,0.768021
0,0,0.800157
0,0,0.765782
0,0,0.766823
1,1,0.768021
0,0,0.849948
0,0,0.770885
0,0,0.770209
0,0,0.766302
0,0,0.808073
0,0,0.768906
2,2,0.767761
0,0,0.772448
0,0,0.773594
0,0,0.843802
0,0,0.76625
0,0,0.767604
0,0,0.769584
0,0,0.813489
0,0,0.775261
0,0,0.773386
0,0,0.767813
0,0,0.810469
0,0,0.769688
0,0,0.775417
2,2,0.774063
0,0,0.805365
0,0,0.778438
0,0,0.776458
0,0,0.774791
0,0,0.772448
0,0,0.837865
0,0,0.772969
0,0,0.788073
0,0,0.773125
0,0,0.811718
0,0,0.782291
0,0,0.77151
0,0,0.77474
0,0,0.826875
0,0,0.779687
0,0,0.772084
0,0,0.77224
0,0,0.810364
0,0,0.832552
0,0,0.77875
0,0,0.770625
0,0,0.81823
0,0,0.78276
0,0,0.773698
0,0,0.773959
0,0,0.775625
1,1,0.814115
0,0,0.769844
0,0,0.775781
0,0,0.773177
3,3,0.82625
0,0,0.770521
0,0,0.77302
0,0,0.769271
0,0,0.809583
0,0,0.775313
0,0,0.791042
0,0,0.772344
0,0,0.836719
0,0,0.772865
0,0,0.768438
0,0,0.777084
0,0,0.775729
0,0,0.789479
0,0,0.779688
0,0,0.770521
0,0,0.772656
0,0,0.807604
0,0,0.811458
0,0,0.771093
0,1,0.768698
0,0,0.80448
0,0,0.770416
0,0,0.769739
0,0,0.770313
0,0,0.824323
0,0,0.775365
0,0,0.771042
2,0,0.765469
0,0,0.766458
2,2,0.809323
0,0,0.774219
0,0,0.774323
0,0,0.770677
0,0,0.789636
0,0,0.772344
0,0,0.776979
0,0,0.766563
0,0,0.818229
0,0,0.771927
0,0,0.768073
0,0,0.769896
2,2,0.799115
0,0,0.769636
0,0,0.766927
0,0,0.767656
0,0,0.774792
0,0,0.869635
0,0,0.771927
0,0,0.769844
0,0,0.771563
1,1,0.823229
0,0,0.768125
0,0,0.770105
0,0,0.766354
0,0,0.81776
0,0,0.762708
0,0,0.769115
0,0,0.766875
0,0,0.823021
0,0,0.769479
0,0,0.764584
0,0,0.764844
0,0,0.765104
0,0,0.8
0,0,0.773229
0,0,0.786719
0,0,0.768177
2,2,0.807968
0,0,0.771302
0,0,0.767136
0,0,0.765156
0,0,0.800105
0,0,0.772396
0,0,0.765052
0,0,0.778646
0,0,0.766094
0,0,0.880886
0,0,0.772396
0,0,0.779948
2,2,0.776459
0,0,0.848437
0,0,0.777448
0,0,0.771094
0,0,0.775521
0,0,0.80599
0,0,0.776302
3,3,0.77026
0,0,0.767291
0,0,0.794739
0,0,0.77125
0,0,0.771979
0,0,0.775885
0,0,0.825625
0,0,0.767187
0,0,0.78474
0,0,0.771302
0,0,0.769271
0,0,0.809479
0,0,0.771093
2,2,0.774218
0,0,0.769583
0,0,0.83375
0,0,0.775781
0,0,0.767239
2,2,0.775104
0,0,0.867501
0,0,0.820104
0,0,0.76625
0,0,0.767083
0,0,0.836615
0,0,0.770938
0,0,0.777604
2,2,0.775312
0,0,0.805573
0,0,0.771198
0,0,0.768125
0,0,0.766979
0,0,0.775938
0,0,0.815052
0,0,0.773594
0,0,0.776563
0,0,0.770938
0,0,0.809688
0,0,0.78
0,0,0.776927
0,0,0.765573
0,0,0.825625
0,0,0.776146
0,0,0.773178
0,0,0.766458
2,2,0.807709
0,0,0.775417
0,0,0.782187
0,0,0.779011
0,0,0.769115
0,0,0.798802
0,0,0.803698
0,0,0.77599
0,0,0.779115
0,0,0.796459
