label,pred,exec_time_ms,pred_0,pred_1,pred_2,pred_3,pred_4
0,0,0.675201416015625,0.9999945,5.262266e-06,1.0212352e-09,2.2429313e-07,6.361417e-10
0,2,0.6740093231201172,0.00023266654,2.9087005e-08,0.99809784,0.0016683944,1.2139129e-06
0,0,0.6797313690185547,0.99995315,2.6868645e-05,1.9611345e-05,2.6828113e-07,8.477717e-10
0,0,0.7166862487792969,0.99993837,5.9377646e-05,6.977053e-07,1.5561312e-06,6.822498e-09
0,0,0.6783008575439453,0.9999976,2.6001759e-08,1.5820998e-08,2.2494858e-06,9.696749e-08
0,0,0.6797313690185547,0.9999993,7.6215713e-07,2.1825005e-15,3.1467132e-10,3.6643395e-15
0,0,0.6754398345947266,0.9999888,3.4034423e-07,5.8394357e-06,3.0557014e-06,2.0749274e-06
0,0,0.6725788116455078,0.99997675,2.2762857e-05,1.5459982e-07,3.4032e-07,8.16157e-09
0,0,0.6749629974365234,0.9997633,0.0002236658,7.842831e-09,1.273353e-05,2.2284702e-07
0,0,0.6735324859619141,0.999998,1.4623346e-06,2.9693886e-11,5.073903e-07,1.9760303e-10
0,0,0.6725788116455078,1.0,2.1265502e-12,6.2194474e-18,1.159484e-13,1.2471673e-15
0,0,0.6721019744873047,0.9999999,6.59333e-08,5.214745e-13,2.5614177e-08,1.4392174e-11
0,0,0.6716251373291016,0.99997246,2.2697673e-06,1.2187037e-07,2.5056714e-05,6.280712e-08
0,0,0.6768703460693359,0.99999547,2.5279298e-06,2.6576207e-12,1.9947588e-06,1.8787875e-10
0,0,0.6742477416992188,0.9999758,1.4781551e-05,3.2861925e-07,7.369868e-06,1.6158477e-06
0,0,0.6749629974365234,0.98526174,0.00024202015,0.014477741,1.7347222e-05,1.2287825e-06
0,0,0.6771087646484375,0.9999981,1.5700132e-06,1.6872744e-09,2.8687194e-07,3.3677072e-10
0,0,0.705718994140625,1.0,1.3518124e-09,1.8657686e-14,6.633091e-11,1.4528714e-13
2,2,0.6749629974365234,5.5371384e-08,2.6044004e-06,0.9999969,1.9460805e-07,3.4585074e-07
0,0,0.6740093231201172,0.99997425,2.4238825e-05,5.4751303e-10,1.4801382e-06,1.5153202e-09
0,0,0.6730556488037109,0.9999901,5.8906503e-06,2.143532e-07,3.630748e-06,9.004176e-08
0,0,0.7040500640869141,0.9999999,3.2412397e-09,6.598075e-11,1.7251337e-07,3.0573643e-12
0,0,0.7379055023193359,1.0,2.1589678e-08,1.2998083e-11,6.525614e-10,1.3470828e-11
0,0,0.7603168487548828,0.9982791,0.0016699822,9.912577e-07,4.982689e-05,6.32088e-08
0,0,0.9875297546386719,0.9999796,2.0328065e-05,1.2726989e-10,7.571257e-08,1.7852163e-10
0,0,1.0402202606201172,0.9999976,2.3273467e-06,6.0510146e-11,6.536816e-08,2.1912572e-10
0,0,0.9100437164306641,0.99999917,8.6868414e-07,1.9897082e-14,1.82502e-10,1.0107724e-11
0,0,0.7908344268798828,0.9994684,0.0005182355,4.023691e-10,1.3424397e-05,9.717268e-09
0,0,0.8387565612792969,0.9999851,8.891493e-06,9.582485e-09,5.908619e-06,7.2994204e-08
0,0,0.8089542388916016,0.99996305,3.6360227e-05,5.4444477e-08,6.185347e-07,9.367569e-09
0,0,0.8687973022460938,0.9999751,7.538082e-08,2.2970642e-05,1.8870418e-06,1.0398192e-08
0,0,0.9205341339111328,0.9999771,4.0310657e-09,5.048354e-08,2.252777e-05,3.9343192e-07
0,0,0.8466243743896484,0.9999739,2.610414e-05,7.513035e-13,5.3495572e-08,2.4020407e-11
0,0,0.9214878082275391,1.0,2.0687246e-08,2.2096914e-18,2.5597902e-13,2.6322883e-15
0,0,0.9005069732666016,1.0,1.6684665e-09,2.29354e-09,4.328009e-10,1.2003412e-11
0,0,0.9033679962158203,0.99999774,9.0101715e-08,1.7130301e-06,4.779791e-07,1.6888675e-09
0,3,1.065969467163086,0.021558838,0.024298973,2.1031163e-07,0.9541359,5.989121e-06
0,0,0.949859619140625,0.99989295,9.406095e-05,1.5870324e-08,1.3018315e-05,3.7622435e-08
2,2,0.751495361328125,1.682798e-31,6.217983e-16,1.0,7.397896e-12,1.4110593e-16
0,0,0.6971359252929688,0.9999478,4.987002e-05,5.384013e-09,2.3798532e-06,1.1519692e-08
0,0,0.6806850433349609,0.9999939,1.11148566e-07,9.1752765e-11,5.934638e-06,7.520867e-10
0,0,0.6744861602783203,0.99993455,6.153524e-05,2.4202511e-06,1.5051216e-06,7.543424e-09
0,0,0.6716251373291016,0.99999917,9.775603e-14,8.5760945e-07,1.7988262e-08,5.482035e-11
0,0,0.67138671875,0.9999684,2.2752141e-05,1.0056216e-09,8.879194e-06,2.0858295e-09
1,0,0.6728172302246094,0.5400939,0.4599056,6.396159e-12,5.488581e-07,1.7859718e-10
0,0,0.6728172302246094,0.99999976,3.1821045e-08,6.2097414e-13,1.766261e-07,1.386116e-11
0,0,0.6725788116455078,1.0,3.858355e-11,1.2345352e-28,7.436297e-18,1.761925e-21
0,0,0.6763935089111328,1.0,1.655976e-08,3.869509e-09,1.6090107e-09,1.7623483e-10
0,0,0.7379055023193359,0.99784017,0.0014682953,0.0001050309,0.0005543802,3.2148204e-05
0,0,0.6763935089111328,0.9999999,1.7643613e-08,2.2963642e-08,6.623467e-08,6.211505e-10
0,0,0.6740093231201172,0.9999951,1.9942104e-10,1.9779808e-11,4.9183654e-06,1.2179107e-11
0,0,0.6756782531738281,0.99991536,8.3784056e-05,4.636177e-13,8.6211395e-07,1.6641111e-09
0,0,0.6747245788574219,0.9391621,0.028492885,0.0005671201,0.031709403,6.8366746e-05
1,0,0.6766319274902344,0.9996213,9.648578e-05,0.0002536233,2.4021174e-05,4.5979805e-06
0,0,0.6740093231201172,0.99984837,0.00015153919,6.3193066e-12,3.135859e-08,2.1575297e-11
0,0,0.6732940673828125,0.9999969,2.70632e-06,1.1271517e-09,2.6995602e-07,8.181299e-08
0,0,0.6711483001708984,0.9999988,2.535529e-10,3.8368462e-08,1.1815282e-06,4.1920376e-10
0,0,0.6735324859619141,0.9999995,7.190477e-10,7.8156884e-11,4.577309e-07,1.833525e-12
1,1,0.6766319274902344,0.00013345697,0.9997993,9.834079e-06,5.743483e-05,5.0762117e-10
0,0,0.6766319274902344,0.9999981,1.7942497e-06,6.118445e-11,7.1502384e-08,3.7187e-10
0,0,0.6761550903320312,0.99999464,5.348541e-06,2.885735e-13,1.6661106e-09,8.808397e-11
0,0,0.6766319274902344,0.999907,8.445103e-05,8.243094e-07,5.8004352e-06,1.8550164e-06
0,0,0.7128715515136719,0.9995247,0.00025378514,1.1074691e-05,0.00020558378,4.8309907e-06
0,0,0.6771087646484375,0.9999418,1.2916189e-06,1.1656787e-07,5.6758465e-05,8.518959e-09
0,0,0.6725788116455078,0.9999999,3.3019538e-09,9.570238e-10,1.431115e-07,1.0868265e-10
0,0,0.6737709045410156,0.9999685,2.19793e-05,2.2987772e-06,7.176547e-06,9.165065e-09
0,0,0.6735324859619141,0.99999976,6.196222e-12,4.2915168e-11,2.1573732e-07,7.222839e-09
0,0,0.6732940673828125,1.0,3.8046313e-09,4.7317503e-14,2.5609112e-11,9.791389e-12
0,0,0.6742477416992188,0.99972683,0.00026308614,4.3859307e-09,1.00238685e-05,1.0270423e-08
0,0,0.67901611328125,1.0,6.602942e-09,4.84482e-10,1.7218932e-08,1.4171302e-13
0,0,0.6792545318603516,1.0,3.1783517e-11,2.775689e-11,1.2887084e-09,2.096256e-14
0,0,0.6735324859619141,0.9999964,3.564915e-06,1.1246898e-17,5.3104262e-08,6.620765e-12
1,2,0.6728172302246094,2.8671286e-05,0.04156268,0.9582477,0.00016096768,9.683841e-09
0,0,0.6766319274902344,0.99999976,3.4504655e-09,3.963858e-12,2.1221061e-07,3.2223165e-12
0,0,0.6749629974365234,0.9986229,8.459564e-06,0.0004899804,0.00075653277,0.0001221124
0,0,0.7023811340332031,0.99997485,2.5048219e-05,1.540053e-13,9.4694165e-08,1.4898817e-11
2,2,0.6763935089111328,9.703258e-10,6.4757796e-11,0.9999963,3.7154614e-06,4.000459e-09
0,0,0.6737709045410156,1.0,4.2008175e-09,4.46408e-23,1.8188383e-15,3.618732e-18
0,0,0.6730556488037109,0.9999956,2.8550564e-06,3.361559e-09,1.5430749e-06,5.0238413e-10
0,0,0.6728172302246094,0.99985695,2.1564538e-15,0.00014252363,4.26442e-07,6.3650654e-11
0,0,0.6778240203857422,0.99767774,0.0022999463,1.2880604e-08,2.211049e-05,2.2035925e-07
0,0,0.6775856018066406,0.9999995,5.356339e-07,1.5182433e-20,6.1818335e-11,5.844664e-15
0,0,0.6759166717529297,0.9999999,2.1686467e-11,4.134222e-13,8.761791e-08,9.865989e-14
2,2,0.6735324859619141,5.0654775e-10,1.0027297e-14,0.99999785,2.1719718e-06,1.2362579e-08
0,0,0.6771087646484375,0.9999825,1.6683627e-05,5.426234e-12,8.541784e-07,2.7245373e-10
0,0,0.6742477416992188,0.9999999,7.5443964e-08,7.476326e-23,9.749146e-15,6.3980518e-18
0,0,0.6725788116455078,0.9999987,6.160463e-08,9.854305e-09,1.2975805e-06,1.6534488e-08
0,0,0.6737709045410156,0.9996778,0.0003012487,2.277546e-07,1.896931e-05,1.8081015e-06
0,0,0.6716251373291016,0.9998964,7.915913e-05,7.150057e-06,1.6991371e-05,2.3615392e-07
0,0,0.7026195526123047,0.999962,3.3953694e-07,1.3363866e-10,3.766171e-05,7.6015017e-10
0,0,0.6728172302246094,0.9999974,1.703374e-06,4.384109e-08,6.9097297e-07,2.2143746e-07
0,0,0.6773471832275391,0.99999356,2.6477649e-06,1.749247e-13,3.82823e-06,3.7382397e-10
0,0,0.6763935089111328,0.9999076,6.323109e-05,3.3285744e-08,2.8793791e-05,3.0620095e-07
0,0,0.6766319274902344,0.99999905,1.7978003e-08,6.8067556e-09,9.87639e-07,2.8694909e-09
0,0,0.6725788116455078,0.99991405,1.6089123e-09,4.852885e-10,8.576584e-05,7.450857e-08
0,0,0.6771087646484375,0.99999905,7.142221e-07,3.2211532e-12,2.8810598e-07,3.0162563e-11
0,0,0.6737709045410156,1.0,2.7614513e-08,6.1601013e-21,5.844938e-14,1.6706879e-18
0,0,0.6723403930664062,0.9995925,0.00036174417,8.887197e-06,3.6130197e-05,6.648612e-07
0,0,0.6735324859619141,0.9999697,1.146929e-06,1.1591462e-07,2.8447701e-05,5.4873874e-07
0,0,0.6732940673828125,1.0,1.6734956e-13,9.352717e-10,3.187321e-13,5.7724276e-17
0,0,0.6711483001708984,1.0,5.248959e-11,9.433413e-17,1.1781505e-12,3.3631668e-15
0,0,0.6718635559082031,0.9999995,3.955353e-08,1.492213e-08,4.5098312e-07,1.6606998e-09
0,0,0.6756782531738281,1.0,3.443591e-08,1.0176711e-12,2.5985433e-10,2.4044401e-12
0,0,0.7047653198242188,0.9998795,9.13816e-06,4.819285e-08,0.0001114251,3.4195494e-08
0,0,0.6768703460693359,0.9999999,7.8115896e-08,2.8369443e-13,1.07386766e-10,1.0382787e-13
0,0,0.6735324859619141,0.9999994,3.054072e-07,1.9230062e-12,2.4142517e-07,4.947367e-11
0,0,0.6775856018066406,0.9999107,8.4512736e-05,1.3028244e-11,4.8164534e-06,6.235462e-10
0,0,0.6742477416992188,0.9999969,2.0389883e-13,3.0665192e-06,3.664281e-08,1.00864636e-10
0,0,0.6735324859619141,1.0,1.4922136e-08,1.3862202e-10,1.2926497e-09,5.428717e-17
0,0,0.6723403930664062,0.9999993,4.5108195e-07,5.7195477e-12,3.0358004e-07,4.297666e-11
0,0,0.6716251373291016,0.99986756,0.00011097477,9.2774e-09,2.1464788e-05,2.0194062e-08
0,0,0.6723403930664062,0.9998878,2.4591276e-05,8.087575e-05,5.5503483e-06,1.0260436e-06
0,0,0.6749629974365234,0.9999609,9.9388035e-06,6.29071e-08,2.8953858e-05,1.264173e-07
0,0,0.6785392761230469,0.9999887,6.7438873e-07,2.3418396e-08,1.0683688e-05,2.8844374e-08
0,0,0.6766319274902344,0.99999845,1.2673078e-08,9.988421e-07,4.26515e-07,1.1634334e-07
0,0,0.6768703460693359,0.99996316,1.7825427e-05,2.8645786e-07,1.8551567e-05,2.973922e-07
0,0,0.6973743438720703,0.99875414,7.320998e-05,0.0008705715,0.00030178405,2.5385813e-07
0,0,0.6754398345947266,0.99999976,2.428264e-07,1.3024992e-17,1.23520265e-11,7.587971e-17
0,0,0.6747245788574219,0.9999454,3.735265e-05,2.0723911e-08,1.7217493e-05,2.818992e-08
0,0,0.6737709045410156,0.99999964,2.079532e-08,5.419646e-08,3.641704e-07,3.1340772e-09
0,0,0.675201416015625,0.9999999,4.327623e-09,9.724016e-08,4.153082e-08,1.0166894e-08
0,0,0.6740093231201172,0.99997675,2.2365105e-06,2.4834787e-07,2.0500966e-05,2.8905177e-07
0,0,0.6735324859619141,0.99782133,3.658074e-08,9.943259e-08,0.002178349,7.552956e-08
1,1,0.6742477416992188,6.6439934e-05,0.99976057,3.912457e-05,0.00013389121,6.663724e-10
0,0,0.6766319274902344,0.99886656,0.0011306481,4.936963e-09,2.8354773e-06,3.982092e-09
0,0,0.6778240203857422,0.99992585,6.97205e-05,3.001816e-10,4.393183e-06,8.872242e-09
0,0,0.6792545318603516,0.9999937,6.34463e-06,1.0018791e-13,2.3469044e-08,2.8123783e-11
0,0,0.6761550903320312,0.9999995,5.9381073e-08,9.76358e-12,3.8363828e-07,3.520509e-11
0,0,0.6735324859619141,0.99946755,0.00053209264,2.5990554e-08,3.4906222e-07,4.946365e-12
0,0,0.6802082061767578,0.99998987,1.8211026e-07,6.1373244e-09,9.946582e-06,4.118513e-08
0,0,0.7016658782958984,0.9799084,1.2359706e-08,1.0702486e-06,0.020089788,7.020923e-07
0,0,0.6742477416992188,0.9994041,0.0005867631,6.339474e-06,2.8089694e-06,1.2586668e-09
0,0,0.6728172302246094,0.9999974,6.80135e-19,2.6300804e-06,7.105501e-09,6.9578674e-13
0,0,0.6730556488037109,0.9990202,1.4301073e-05,0.0009647242,7.4184106e-07,2.8896118e-13
0,0,0.6768703460693359,0.999846,0.00013087144,4.7116614e-06,1.7625167e-05,6.590954e-07
0,0,0.6747245788574219,0.99952424,0.00037475635,7.413707e-05,2.6653606e-05,2.6904596e-07
0,0,0.6759166717529297,0.9999683,2.7334741e-05,9.137311e-07,2.9331784e-06,4.1722654e-07
0,0,0.6787776947021484,0.99997866,2.0405856e-05,5.955442e-11,9.703583e-07,9.322348e-10
0,0,0.6744861602783203,0.99999547,2.3810394e-07,1.9416068e-12,4.2667743e-06,4.289716e-10
0,0,0.6768703460693359,0.9999895,9.890355e-06,2.4886197e-07,3.8331774e-07,1.3320322e-08
0,0,0.6740093231201172,0.91937566,0.010981727,3.611735e-06,0.06891678,0.00072221033
0,0,0.6735324859619141,0.99999726,2.0267205e-06,1.0610104e-09,7.3720605e-07,1.5371676e-09
0,0,0.6735324859619141,0.99063057,0.009197627,1.4171943e-05,0.00015744651,2.4492127e-07
0,0,0.6728172302246094,0.99991703,5.7471785e-05,1.6110991e-05,9.267201e-06,7.8404206e-08
0,0,0.7035732269287109,1.0,1.2295727e-12,2.4342915e-12,3.7014571e-09,2.3448222e-14
0,0,0.6811618804931641,0.9998171,0.00014874544,1.2779204e-05,2.0350983e-05,1.1003178e-06
0,0,0.6742477416992188,0.99937576,0.0006238904,3.764056e-09,3.3081648e-07,1.2415854e-09
0,0,0.67901611328125,0.99907696,6.713907e-06,0.00086838857,4.46314e-05,3.3852623e-06
0,0,0.6797313690185547,1.0,2.7241187e-13,1.937469e-27,1.5786351e-18,1.7928e-22
0,0,0.6735324859619141,0.9999912,8.725808e-06,2.770826e-10,1.2779893e-07,5.7843885e-10
2,2,0.6740093231201172,2.341359e-10,1.4561209e-12,1.0,7.57361e-11,1.240999e-13
0,0,0.6761550903320312,0.9999871,3.520812e-07,1.5516285e-07,1.2397981e-05,1.9252177e-08
0,0,0.6730556488037109,0.9999976,8.7175175e-07,3.5380537e-10,1.5525442e-06,2.149514e-10
0,0,0.6732940673828125,0.9999988,1.1558236e-06,1.12281495e-13,1.066625e-08,1.25584525e-11
0,0,0.6749629974365234,0.99999845,1.5296436e-06,2.7482384e-11,6.4577954e-08,3.561109e-10
0,0,0.6732940673828125,0.99997175,2.827676e-05,9.286692e-12,1.9304279e-08,1.3433135e-12
0,0,0.6759166717529297,0.9999999,1.8169157e-09,3.4296108e-11,1.5556758e-07,6.862152e-12
0,0,0.7030963897705078,0.9999589,3.0032712e-05,1.1679501e-06,9.501106e-06,3.4078255e-07
2,2,0.6771087646484375,5.613437e-29,3.201812e-12,1.0,1.272953e-10,4.6771714e-16
0,0,0.6771087646484375,1.0,1.0298454e-09,4.8715136e-11,1.2008354e-08,4.789424e-11
0,0,0.675201416015625,0.9999943,5.724759e-06,1.9581817e-11,7.7591675e-09,7.877873e-12
0,0,0.675201416015625,0.99998844,8.739696e-07,1.0999109e-09,1.0667487e-05,3.80302e-09
0,0,0.6747245788574219,0.99997437,1.2890614e-05,3.4914464e-07,1.229821e-05,1.4672135e-07
0,0,0.6728172302246094,1.0,6.174966e-11,6.520011e-19,8.656439e-13,1.4184863e-15
0,0,0.6718635559082031,0.999997,2.9665346e-06,3.2146683e-14,4.4288367e-08,1.4229806e-11
0,0,0.6737709045410156,0.99999964,3.450184e-08,6.012707e-10,3.758781e-07,1.523083e-10
0,0,0.6721019744873047,0.9999993,1.6344514e-12,6.7399213e-07,6.4384023e-09,2.2982873e-11
1,1,0.6735324859619141,0.10185836,0.89814156,1.8902171e-12,1.3867101e-07,7.431483e-12
0,0,0.6723403930664062,0.99999285,1.0850782e-06,3.0902436e-07,5.7024045e-06,4.176532e-09
0,0,0.675201416015625,0.9999962,3.7937166e-06,1.2555838e-14,1.08633245e-08,1.8082458e-12
0,0,0.6792545318603516,0.9981139,0.0018674965,3.0153444e-08,1.859181e-05,3.211941e-09
0,0,0.7038116455078125,0.9988493,1.4157347e-05,3.7033595e-05,0.001089277,1.029529e-05
0,0,0.6763935089111328,0.99999774,1.4032165e-07,8.492122e-11,2.1783978e-06,4.4396523e-10
0,0,0.6763935089111328,0.9999995,8.8035734e-10,1.5129673e-09,4.708775e-07,1.8315031e-10
0,0,0.6740093231201172,0.99989116,0.00010872694,7.7526247e-10,1.0824693e-07,1.0341318e-10
2,2,0.6730556488037109,1.5330226e-17,6.233016e-16,1.0,5.602059e-13,6.070919e-20
0,0,0.6747245788574219,0.99998677,8.73786e-08,1.301719e-05,1.0096155e-07,1.57731e-08
0,0,0.6730556488037109,0.9998933,9.582895e-05,1.815025e-09,1.08973145e-05,1.9743638e-08
0,0,0.6775856018066406,0.99999976,5.29637e-09,9.89172e-08,1.4323903e-07,3.8967345e-09
0,0,0.6749629974365234,0.99999976,2.80016e-07,2.6630816e-16,1.3080083e-10,2.0902796e-13
0,0,0.6773471832275391,0.99996924,2.59031e-05,5.188954e-07,4.285364e-06,9.745962e-08
0,0,0.675201416015625,0.99996305,3.759622e-09,3.6986035e-05,5.2959866e-08,2.0463684e-09
0,0,0.6754398345947266,0.99999833,4.35856e-07,8.096551e-12,1.2043233e-06,2.9819966e-10
0,0,0.6735324859619141,0.99999976,1.5982256e-07,2.6021832e-10,2.789417e-08,3.6045758e-10
2,2,0.6740093231201172,3.338282e-05,9.65462e-05,0.9997713,9.8833654e-05,6.701809e-09
0,0,0.7009506225585938,0.9999995,1.0701694e-08,1.5215346e-11,4.964336e-07,2.3465965e-11
1,1,0.6742477416992188,0.010093814,0.9899059,1.3239645e-10,3.7067093e-07,6.168002e-09
0,0,0.67138671875,0.99988747,8.44344e-05,1.2469768e-06,2.6527727e-05,3.5928858e-07
0,0,0.6732940673828125,0.99999833,1.6590175e-08,3.3739527e-09,1.6233369e-06,8.565497e-10
0,0,0.6771087646484375,0.9997793,0.00022057016,8.406532e-13,1.5588444e-07,2.1149321e-10
0,0,0.6763935089111328,0.99998546,7.85437e-06,7.2801384e-08,6.5010586e-06,6.531701e-08
0,0,0.6759166717529297,0.9998939,0.00010568117,2.6466323e-12,4.163684e-07,5.1738475e-11
2,2,0.6773471832275391,1.7788894e-06,1.3148606e-10,0.9995678,0.00043031582,1.4241155e-07
0,0,0.6768703460693359,0.9999999,2.6196906e-08,3.2356955e-15,9.865869e-08,1.5650174e-11
0,0,0.6735324859619141,0.9999932,5.5991427e-07,2.456869e-09,6.2821723e-06,2.440862e-09
0,0,0.675201416015625,0.9999995,4.561347e-07,2.4739432e-14,4.369898e-09,3.840773e-12
0,0,0.6737709045410156,0.9999913,3.4815257e-06,1.6638846e-06,3.5011267e-06,5.251702e-09
0,0,0.6725788116455078,0.99982136,1.2900421e-09,1.6899906e-09,0.00017855625,1.12835075e-07
2,2,0.6732940673828125,1.2574797e-07,1.7046968e-08,0.99998605,1.3669458e-05,7.609715e-08
2,2,0.6747245788574219,4.9441077e-18,5.303584e-11,1.0,7.0961576e-10,1.0172507e-18
0,0,0.6792545318603516,0.8383615,0.16163747,8.397384e-11,1.0923715e-06,3.0665324e-09
1,0,0.6759166717529297,0.7890157,0.17946331,0.030809622,0.00070843793,2.877077e-06
0,0,0.6759166717529297,0.9997594,5.181508e-10,3.8939927e-09,0.00024047885,1.5911112e-07
0,0,0.6799697875976562,0.99976665,0.00020457104,1.4291946e-06,2.497234e-05,2.4394774e-06
0,0,0.6763935089111328,0.999998,8.8218195e-07,9.59293e-15,1.1770331e-06,1.0143001e-10
0,0,0.6737709045410156,0.9999995,4.859429e-07,2.9376997e-11,6.2853487e-09,4.450236e-12
0,0,0.6744861602783203,0.99999774,3.8355563e-07,2.4832798e-07,1.5921776e-06,9.490878e-12
0,0,0.6709098815917969,1.0,9.766206e-09,4.7637636e-17,1.30195455e-11,4.1644582e-15
0,0,0.6723403930664062,0.9979511,0.0020381103,6.485639e-11,1.0818135e-05,1.1767013e-08
0,0,0.6728172302246094,0.9999542,1.0420238e-05,2.07882e-05,1.46267585e-05,3.1392428e-08
3,3,0.6740093231201172,3.5333564e-05,7.927272e-05,8.873003e-05,0.99976534,3.136285e-05
0,0,0.6754398345947266,0.999894,8.441144e-05,1.984462e-05,1.7147761e-06,1.4544678e-08
0,0,0.7016658782958984,0.9999999,7.180989e-08,9.886022e-16,7.243676e-12,1.6280086e-16
0,0,0.675201416015625,0.99958414,0.00041587537,2.0026863e-13,2.3906116e-08,1.5070381e-12
1,1,0.6780624389648438,0.06729214,0.9326196,2.3681252e-05,6.464436e-05,5.3446403e-10
0,0,0.6771087646484375,0.99998546,7.638657e-06,9.3005985e-07,4.7579365e-06,1.1893911e-06
0,0,0.6749629974365234,0.9999224,1.0072243e-05,9.655521e-10,6.7431196e-05,9.490852e-08
0,0,0.675201416015625,0.999985,9.2148275e-06,3.1059034e-08,5.4390816e-06,3.0681073e-07
0,0,0.6725788116455078,0.9999933,3.7863867e-08,4.0337613e-09,6.5459526e-06,1.2603414e-07
0,0,0.6742477416992188,0.999998,1.1590258e-06,4.7111147e-08,6.1428375e-07,2.6559744e-07
1,1,0.6721019744873047,0.0019571977,0.9941508,0.0024101082,0.001277103,0.00020481415
0,0,0.6737709045410156,0.99999964,5.5896517e-14,3.2441832e-07,1.3714463e-08,3.0733853e-11
0,0,0.6783008575439453,1.0,2.4011326e-11,6.24052e-28,7.9619286e-18,1.8484268e-21
2,2,0.67901611328125,8.977228e-09,6.0575207e-09,0.9999287,7.112173e-05,1.7044358e-07
2,2,0.6749629974365234,9.096239e-09,2.0401176e-12,0.9999894,1.0649141e-05,8.69014e-10
0,0,0.6749629974365234,0.9999975,9.4511944e-07,5.8311336e-08,1.5056055e-06,7.4005096e-10
0,0,0.7033348083496094,1.0,1.9687192e-08,2.228793e-23,1.6212877e-12,5.387477e-17
0,0,0.6747245788574219,1.0,3.9802117e-10,1.1006777e-08,3.7040844e-09,4.5042404e-13
0,0,0.6747245788574219,0.99992657,2.3483128e-07,6.899779e-05,2.9895393e-06,1.2177223e-06
2,2,0.6742477416992188,1.0622671e-12,1.7441822e-23,1.0,4.5712323e-08,4.7634978e-14
0,0,0.6754398345947266,0.99997926,1.1374898e-05,6.598203e-11,9.410787e-06,1.5875228e-09
0,0,0.6716251373291016,0.9999999,6.893493e-08,1.2298271e-10,1.6879092e-08,3.2560177e-09
0,0,0.67138671875,0.99999905,9.4075773e-07,3.2148435e-12,2.650877e-08,8.426995e-11
0,0,0.6773471832275391,0.9999999,2.769215e-08,3.2099662e-10,1.3719078e-07,5.563612e-11
0,0,0.6766319274902344,0.9999919,2.965061e-07,4.636068e-11,7.757474e-06,1.3395098e-09
0,0,0.6744861602783203,0.999997,2.8869522e-06,7.9133564e-13,5.187957e-08,6.6821978e-12
0,0,0.6771087646484375,0.9999347,2.3467894e-05,3.480673e-05,7.035858e-06,2.4295963e-08
2,2,0.6742477416992188,4.620643e-10,7.611795e-09,0.9999927,7.290996e-06,3.315456e-08
0,0,0.6725788116455078,1.0,1.3411902e-09,1.9136087e-11,4.6165056e-08,1.3081917e-12
0,0,0.6730556488037109,0.9999989,1.040345e-06,8.0513616e-15,2.4028182e-09,1.1725759e-12
1,1,0.7021427154541016,0.00038550622,0.9995939,3.056335e-07,2.0252859e-05,1.3919371e-11
