label,pred,exec_time_ms,pred_0,pred_1,pred_2,pred_3,pred_4
0,0,0.6690025329589844,1.0,8.115005e-13,4.5804293e-24,3.102226e-27,1.1028145e-31
0,1,0.6690025329589844,0.1397241,0.8602699,2.392719e-06,3.5436806e-06,8.2820225e-20
0,0,0.6697177886962891,1.0,6.1839526e-36,1.81722e-10,1.942903e-18,3.1e-44
0,0,0.6701946258544922,0.9999709,2.9030292e-05,8.5865635e-13,2.720998e-08,1.2119503e-24
0,0,0.6687641143798828,1.0,8.6982786e-13,0.0,4.1076728e-16,3.16028e-40
0,0,0.728607177734375,0.79580957,4.7286456e-11,7.344946e-16,0.20419045,6.007917e-14
2,3,0.8363723754882812,8.1424037e-07,0.0,3.8120465e-08,0.99999917,6.3154445e-29
0,0,0.6976127624511719,0.9999999,1.18263365e-07,4.6318976e-15,3.0398406e-11,2.8586938e-16
0,0,0.6742477416992188,1.0,1.1715268e-08,2.3124043e-22,1.2751876e-27,1.5604095e-26
0,0,0.6692409515380859,0.99994004,6.001016e-05,5.0063047e-11,5.7490367e-11,2.5310227e-24
0,0,0.6685256958007812,0.9999827,1.7151351e-05,6.307007e-08,1.1679918e-13,3.9919755e-16
0,0,0.6685256958007812,0.9897396,0.010260293,6.664536e-08,3.2448902e-08,3.509177e-20
0,0,0.6682872772216797,1.0,1.4438772e-16,2.4964344e-23,6.8445423e-13,3.7668466e-27
0,0,0.6706714630126953,1.0,5.4944025e-11,2.2117592e-09,1.5896669e-14,9.406866e-15
0,0,0.6704330444335938,0.9999987,1.9633878e-12,2.4033966e-23,1.2766608e-06,1.6688317e-26
0,3,0.6699562072753906,0.10267699,0.0003142395,7.0226758e-09,0.8970088,5.874733e-12
0,0,0.6694793701171875,0.9998394,4.0121304e-18,0.00016056604,2.1828644e-14,2.7597755e-12
0,0,0.6704330444335938,0.99990845,1.3904021e-07,1.4648738e-19,9.137418e-05,7.588834e-34
0,0,0.6697177886962891,0.98043585,5.3682495e-08,2.574178e-11,0.019563999,1.0012887e-07
0,0,0.713348388671875,0.99999964,3.0258238e-07,6.30072e-22,1.0668556e-31,1.4562825e-33
0,0,0.6699562072753906,0.99995553,1.37333e-09,2.6193734e-07,4.4278528e-05,1.022939e-11
0,0,0.6690025329589844,0.96853685,3.4831517e-17,0.031453446,9.682167e-06,4.339332e-11
0,0,0.6694793701171875,1.0,1.1643941e-11,4.036348e-22,0.0,4e-45
0,0,0.6694793701171875,0.9999896,1.0395841e-05,7.2238126e-17,1.8072226e-21,3e-45
0,0,0.6685256958007812,0.9999999,8.743577e-08,4.6603777e-08,1.3911294e-08,5.757906e-19
0,0,0.6694793701171875,1.0,2.6396077e-12,1.6740199e-16,6.042788e-13,1.7874221e-26
0,0,0.6802082061767578,0.8876819,0.110494494,4.5359533e-13,0.0018236582,8.77503e-26
0,0,0.7867813110351562,1.0,5.123471e-13,1.259488e-15,7.453717e-15,8.586732e-24
0,0,0.7269382476806641,0.99233234,2.129967e-11,5.427946e-13,0.00766747,2.3520172e-07
0,1,0.6728172302246094,0.00096182764,0.9990382,6.7222074e-13,1.12472025e-14,2.814436e-31
0,0,0.6704330444335938,0.99999964,2.0478459e-16,3.0192803e-07,1.5323571e-15,2.2157482e-28
0,0,0.6704330444335938,1.0,8.09316e-14,6.643085e-25,3.1717235e-28,8.799587e-39
0,3,0.7233619689941406,0.13332276,3.747249e-09,1.6056187e-08,0.8660823,0.0005949006
0,0,0.6699562072753906,1.0,3.1981168e-10,3.8305184e-12,1.8629223e-08,1.598639e-26
0,0,0.6690025329589844,0.99999964,1.303905e-07,2.130629e-07,6.324206e-12,1.7823385e-30
0,0,0.6697177886962891,1.0,1.2436182e-08,9.8456364e-17,2.0604627e-12,3.512342e-22
0,0,0.6706714630126953,0.76137984,0.23862019,1.8360354e-12,4.0005046e-13,2.177166e-24
0,0,0.6694793701171875,1.0,1.303735e-13,1.1925891e-11,6.3494813e-12,1.7474429e-33
0,0,0.6697177886962891,1.0,6.15767e-17,5.9444006e-19,5.070056e-08,2.4398958e-17
0,0,0.6721019744873047,0.9999826,1.0524274e-12,1.7394035e-05,1.8750493e-08,6.2161965e-29
0,0,0.6692409515380859,0.9999949,5.104364e-06,4.6895443e-17,8.361742e-24,1.0937259e-31
0,3,0.6685256958007812,0.010670354,0.0019756907,8.1069185e-14,0.98735386,3.250596e-25
0,0,0.667572021484375,1.0,2.991363e-09,2.0760695e-15,5.576598e-14,1.7340801e-28
0,0,0.6701946258544922,0.9997285,0.0002385302,2.1776443e-05,1.1105603e-05,1.7803832e-20
0,2,0.6706714630126953,0.00076266774,9.068917e-23,0.99913436,0.000103018385,1.1501268e-10
0,0,0.6687641143798828,1.0,2.6813322e-21,3.687838e-19,1.1050952e-08,2.404593e-37
1,0,0.7047653198242188,0.999889,1.13672973e-13,0.00010987424,1.0878863e-06,3.6148775e-20
0,1,0.6730556488037109,0.101738885,0.8982403,1.474114e-11,2.0740206e-05,1.756479e-20
0,0,0.7572174072265625,1.0,1.2029583e-08,5.1963408e-12,4.4092868e-08,9.656581e-14
0,0,0.7913112640380859,1.0,1.4227563e-08,3.8763607e-11,2.0775354e-11,1.7991751e-18
0,0,0.6945133209228516,0.999982,1.2682812e-11,1.6176065e-21,1.7972769e-05,1.1239998e-25
0,0,0.6709098815917969,0.99524176,0.0047582975,2.3408512e-18,1.1232273e-15,2.68704e-30
0,0,0.6692409515380859,0.9957832,1.1031891e-18,5.4368506e-08,4.4903983e-10,0.0042168577
0,0,0.6697177886962891,1.0,7.435375e-14,1.153923e-19,3.2047023e-08,4.120755e-34
0,0,0.6694793701171875,0.99999976,4.5511235e-13,2.3393065e-07,6.155424e-10,2.4633502e-17
0,0,0.6701946258544922,1.0,0.0,3.572801e-15,2.6853128e-22,0.0
0,0,0.6682872772216797,1.0,3.5257708e-12,1.0214331e-10,3.1588143e-29,4.537957e-17
0,0,0.6682872772216797,0.9937168,0.0062832413,6.684894e-10,7.3973196e-09,6.604387e-19
0,0,0.6692409515380859,0.9999975,3.16704e-07,2.0921332e-06,8.538718e-11,4.1981273e-26
0,0,0.7178783416748047,0.9999987,1.3266477e-06,2.0407e-09,3.0726483e-12,2.075828e-16
0,0,0.6697177886962891,0.99999607,6.397288e-09,4.5150477e-15,3.895459e-06,1.1682145e-28
0,0,0.6699562072753906,1.0,2.1577756e-14,6.758057e-24,4.3633456e-13,1.3969238e-26
0,0,0.6697177886962891,1.0,3.1663092e-12,2.131374e-16,3.1572905e-10,6.533895e-14
0,0,0.6690025329589844,0.9986939,9.849742e-10,2.1718185e-13,0.001306093,3.7695593e-17
0,3,0.6694793701171875,0.004458782,8.592682e-07,5.7767996e-16,0.9955403,6.946871e-29
0,3,0.6690025329589844,0.0018462398,1.5212519e-06,3.1541425e-10,0.9981516,5.618555e-07
0,0,0.6690025329589844,0.99999917,5.2986053e-07,9.102281e-09,3.3202696e-07,2.994848e-28
0,0,0.6690025329589844,0.5174107,0.48251075,7.8571335e-05,2.954341e-10,3.764865e-23
0,0,0.6697177886962891,0.5873136,0.41268602,1.1860099e-08,3.636332e-07,1.6064744e-20
0,3,0.6897449493408203,0.18151902,0.00011429546,1.5818037e-10,0.8183666,3.3518025e-14
0,1,0.8096694946289062,0.029136332,0.6884951,0.2823017,6.685901e-05,1.7674078e-14
0,0,0.7150173187255859,1.0,6.658557e-11,2.17708e-23,2.4677355e-31,9.704637e-34
0,0,0.7281303405761719,1.0,2.2773948e-08,9.0147936e-13,3.1137604e-09,1.25056656e-26
2,2,0.6711483001708984,4.1682986e-14,9.556449e-25,1.0,0.0,0.0
0,0,0.6680488586425781,0.9999995,6.848211e-16,1.854614e-07,1.9062948e-07,1.1073215e-14
0,0,0.6685256958007812,0.9999958,4.137225e-06,6.0561495e-16,3.1127423e-10,7.274645e-35
0,0,0.6682872772216797,0.99999964,3.5617506e-07,7.538752e-09,1.563158e-08,3.3779998e-17
0,0,0.6690025329589844,1.0,6.2183865e-16,1.6656901e-21,1.450394e-20,1.4778944e-28
0,0,0.6692409515380859,1.0,2.0772155e-10,1.0897608e-12,6.4895493e-16,5.5436035e-26
0,0,0.6701946258544922,0.99999905,9.23716e-07,8.948813e-09,2.2294028e-08,6.4406895e-15
0,0,0.6687641143798828,1.0,3.453862e-14,2.6276975e-12,2.1642936e-09,3.4265517e-33
2,2,0.6692409515380859,4.021973e-24,5.691538e-28,1.0,1.4261176e-34,4.295045e-38
0,0,0.6706714630126953,0.9999993,3.2651505e-25,2.9531834e-14,1.1392825e-12,7.1622344e-07
0,0,0.6897449493408203,1.0,3.402098e-22,1.1004884e-20,7.959458e-36,1.05848755e-26
0,0,0.6737709045410156,0.9999819,2.971768e-17,1.2467535e-17,1.8069044e-05,4.2702214e-21
0,0,0.6685256958007812,1.0,1.0379745e-12,1.9571958e-15,6.7372454e-09,5.0725385e-13
0,0,0.7143020629882812,0.9999144,8.5594766e-05,8.552556e-13,6.8977185e-19,1.2971612e-33
0,0,0.6692409515380859,0.99999833,1.7230897e-06,1.5479292e-16,2.0182397e-10,7.2691743e-19
0,0,0.6694793701171875,0.98468494,8.827866e-06,3.9116608e-13,0.015306219,3.9767927e-36
0,0,0.6694793701171875,0.9999815,7.048134e-12,1.8445548e-05,2.6442539e-17,5.1091324e-34
1,1,0.6709098815917969,8.0758255e-06,0.9999919,1.410255e-19,2.4440122e-17,6.147563e-28
0,0,0.7872581481933594,0.999426,0.00057396886,1.953455e-15,1.6398336e-11,4.0571336e-22
0,0,0.7476806640625,1.0,1.3530616e-08,7.824692e-17,9.550158e-11,8.2856624e-19
0,3,0.6775856018066406,0.00044993425,2.083144e-10,6.280318e-10,0.9851129,0.014437234
0,0,0.6699562072753906,0.99999785,5.695153e-09,5.0269346e-12,2.1002982e-06,1.0212923e-18
0,0,0.6697177886962891,0.9995467,2.4987967e-17,2.986256e-17,0.000453276,1.2495941e-19
0,3,0.6697177886962891,0.40460107,9.0953574e-05,1.2191768e-07,0.5953078,3.2731612e-31
0,0,0.6701946258544922,0.9999969,3.054159e-06,4.9543003e-13,1.3697087e-13,2.4194218e-26
2,2,0.6692409515380859,2.112029e-25,3.118371e-29,1.0,6.832854e-36,2.7533298e-35
0,0,0.7367134094238281,1.0,2.1243873e-14,1.119678e-11,3.486579e-14,7.1255824e-23
0,0,0.6697177886962891,1.0,1.18490915e-08,3.261335e-15,2.2650735e-09,1.4034501e-27
0,0,0.6709098815917969,1.0,2.0709441e-11,6.320084e-12,2.7575366e-11,1.3722326e-33
0,0,0.6694793701171875,1.0,1.43593835e-11,3.660376e-22,6.1082098e-18,1.6831312e-24
0,0,0.6685256958007812,1.0,2.8645265e-14,1.116784e-18,3.101439e-08,6.4080917e-18
0,0,0.6673336029052734,1.0,3.6524614e-10,1.6327924e-15,3.339167e-18,1.1651988e-25
0,0,0.6687641143798828,0.9999933,9.971476e-09,3.7964805e-20,6.665283e-06,2.9521005e-22
0,0,0.6685256958007812,1.0,2.84117e-08,2.9411265e-15,3.7107484e-15,2.0540527e-29
2,2,0.6680488586425781,1.1132762e-05,5.854673e-28,0.9999889,7.328294e-28,1.5e-44
0,1,0.6697177886962891,0.013173564,0.98682564,2.3654441e-11,8.3293025e-07,6.8062216e-11
1,0,0.6678104400634766,0.9999975,2.5167565e-06,3.794342e-11,7.280278e-09,4.284374e-34
0,0,0.6701946258544922,0.9999876,1.2343788e-05,3.2720333e-13,1.3756364e-13,1.6773779e-19
0,0,0.6682872772216797,0.99973947,3.766315e-06,1.40191895e-11,0.00025670888,1.9118482e-37
0,0,0.7283687591552734,1.0,1.4032375e-10,1.4028444e-21,3.7950964e-15,6.187755e-27
0,0,0.8461475372314453,1.0,1.8616959e-09,1.11517115e-17,1.4457162e-11,7.511724e-21
0,0,0.7131099700927734,0.99999225,7.788686e-06,2.7997727e-13,6.093449e-12,1.3510314e-16
2,2,0.6742477416992188,3.1720164e-19,1.9886366e-25,1.0,1.09926665e-14,5.197e-42
0,0,0.6680488586425781,1.0,1.3904145e-14,3.2465492e-24,3.8065992e-20,5.3703082e-30
0,0,0.6694793701171875,0.99991727,6.2484656e-11,1.2066033e-17,8.276981e-05,8.4875995e-19
0,0,0.6701946258544922,1.0,1.0872269e-10,1.5980803e-12,2.3354083e-11,6.709927e-21
0,0,0.6692409515380859,0.91648537,0.083492994,6.717002e-09,2.162207e-05,9.022812e-21
0,0,0.6699562072753906,0.99999905,9.973839e-12,7.058052e-23,9.3964405e-07,1.4683657e-31
2,2,0.6701946258544922,6.495787e-17,1.3275076e-21,1.0,1.1100224e-18,1.8404489e-35
2,2,0.6687641143798828,2.0119112e-23,5.4695885e-23,1.0,1.7595505e-33,4.598984e-33
0,0,0.6692409515380859,0.981886,0.01790585,4.9651706e-11,0.00020813364,7.2544437e-28
1,0,0.6680488586425781,1.0,3.7290224e-09,3.6803534e-08,2.1049985e-18,8.860996e-31
0,0,0.6690025329589844,0.9999987,3.3230094e-12,1.02231e-19,1.3495301e-06,9.356454e-32
0,0,0.7166862487792969,0.99900264,0.0009973609,2.7228662e-09,2.4266095e-12,2.6863145e-19
0,0,0.6699562072753906,1.0,6.3406267e-22,5.3024543e-25,1.40463134e-08,8.936955e-19
0,0,0.6692409515380859,1.0,8.4281654e-10,1.1958962e-19,3.5816007e-16,6.510034e-37
0,0,0.6690025329589844,1.0,4.855451e-21,6.2601856e-22,4.8803857e-15,7.267948e-39
0,0,0.6680488586425781,1.0,1.7063061e-18,1.7393243e-24,2.8872334e-23,2.861285e-20
0,0,0.6687641143798828,0.9996587,4.0811274e-09,6.3646977e-16,0.00034128103,5.2700918e-20
0,0,0.6699562072753906,0.8944142,0.09791422,1.1226727e-08,0.0076715713,5.623386e-22
3,3,0.6830692291259766,1.5578537e-09,1.2756157e-27,1.7879935e-28,1.0,3.3819027e-35
0,0,0.7998943328857422,0.9995509,0.00044909556,2.1071921e-08,8.154801e-12,5.0851903e-22
0,0,0.7307529449462891,0.99999666,3.3673175e-06,7.092756e-20,1.2675067e-26,2.885097e-39
0,1,0.6725788116455078,0.0040675635,0.7643568,0.23157567,1.6872715e-20,2.3749881e-37
1,0,0.6699562072753906,0.9999585,9.314229e-11,4.124699e-05,2.3642414e-07,9.900524e-15
0,0,0.6687641143798828,1.0,1.632594e-14,9.994811e-09,1.5469999e-15,6.740583e-14
0,0,0.7307529449462891,1.0,1.627105e-09,4.0641226e-17,5.907264e-14,2.0099246e-30
0,0,0.6699562072753906,0.99999547,1.331341e-09,4.49519e-06,9.52422e-13,5.2415416e-11
0,0,0.6697177886962891,0.87666506,1.4251013e-17,0.12319583,0.00013911253,2.0151101e-11
0,0,0.6704330444335938,1.0,7.941193e-15,3.0011454e-10,6.347153e-17,2.621686e-15
1,1,0.6697177886962891,9.587728e-07,0.9999989,9.108901e-08,4.9455574e-17,3.3130114e-19
0,0,0.6697177886962891,1.0,1.4852848e-16,3.552609e-09,9.936801e-16,1.6951755e-30
0,0,0.6690025329589844,1.0,9.760767e-13,2.0781214e-23,8.18207e-28,1.3264363e-33
2,2,0.6701946258544922,1.8639073e-19,5.426948e-28,1.0,1.567153e-23,1.10689e-39
2,2,0.6716251373291016,3.589292e-21,3.7085017e-36,1.0,1.0465497e-21,3.8801907e-38
0,0,0.6699562072753906,0.8112174,3.1440293e-05,2.3792155e-07,0.1887509,3.652093e-24
0,0,0.6687641143798828,1.0,1.0267846e-15,0.0,9.394086e-18,8.087162e-39
0,0,0.6692409515380859,1.0,4.416624e-28,7.653264e-25,3.848526e-16,4.6044e-41
0,0,0.6685256958007812,1.0,3.517556e-12,1.3359276e-10,1.1140483e-10,2.6333086e-33
2,2,0.6678104400634766,3.041357e-32,0.0,1.0,8.764671e-26,0.0
0,3,0.7047653198242188,0.0007952899,1.4031994e-14,5.904278e-14,0.9992047,6.6032936e-20
0,0,0.6742477416992188,0.99999964,1.5188092e-11,1.0429264e-14,4.15319e-07,1.2082112e-28
0,0,0.7505416870117188,1.0,2.423325e-13,6.996514e-22,2.7070813e-18,2.0159334e-26
0,3,0.7758140563964844,0.18926488,0.102540344,8.486069e-08,0.7081947,6.8184247e-28
0,0,0.690460205078125,1.0,6.358974e-11,5.2878715e-17,7.683778e-09,4.0122592e-23
0,0,0.6716251373291016,0.99999976,1.9861524e-07,2.9079336e-17,1.1812318e-10,8.970309e-22
0,0,0.6687641143798828,0.92856133,0.071429454,2.091659e-08,9.19124e-06,5.6547094e-20
2,2,0.6692409515380859,1.0947502e-16,1.4871622e-15,1.0,1.2816104e-19,2.3003855e-37
0,1,0.6692409515380859,9.886624e-09,1.0,5.5253675e-13,2.9931932e-14,9.4754864e-20
0,0,0.6704330444335938,1.0,5.5068794e-10,1.0909592e-11,4.967989e-13,6.01505e-17
1,0,0.6694793701171875,0.99998915,4.6684324e-08,8.850085e-06,1.9762958e-06,2.859008e-19
0,0,0.6697177886962891,1.0,2.3672702e-09,7.650715e-20,2.7318315e-27,7.782442e-34
0,0,0.6701946258544922,0.9973315,0.0026659865,2.5447039e-06,5.295996e-10,2.2184465e-25
0,0,0.7181167602539062,0.99921715,0.00078232714,2.2293682e-12,5.4071864e-07,2.8381148e-21
3,0,0.67138671875,1.0,8.755406e-28,1.0962497e-25,6.6013417e-13,1.00427625e-33
2,2,0.6706714630126953,7.3210985e-16,2.5349705e-18,1.0,3.9038767e-13,0.0
